p_number_of_matches_used,direct,o_number_of_matches_used,player_id,opponent_id,tournament_name,date,p_matches,fs_diff,w1sp_diff,w2sp_diff,wrp_diff,tpw_diff,tmw_diff,aces_per_game_diff,df_per_game_diff,bp_won_diff,wsp_diff,completeness_diff,serve_adv_diff
12,0.0,6,4789,4879,Antalya,25/06/2018,1,1.0729620326085405,1.3051969507182013,-0.09379667594714981,0.8213117986225514,1.5856705171798375,1.2337303283856205,0.7125800016895668,2.053250934400356,-0.01985742942734894,1.1177716955439352,1.4388655864749735,1.4594129665677085
13,0.0,7,6051,4794,Eastbourne,25/06/2018,1,0.7320657477363944,0.12362455229965442,-0.731458288117412,1.166102978068909,0.7781612098149754,2.0642955836886325,-0.009373982684041837,0.810169962393479,-0.6925645100003794,-0.022441318224141457,0.4563404342712707,0.4802904902495095
15,0.0,10,5303,5792,Antalya,25/06/2018,1,0.28821437582412057,0.1075610187254958,-0.6197916987992604,0.8382115462092724,0.49392814583399075,-0.02085279527477906,-0.1927117549156567,0.07634927935245563,-0.37420299101596205,-0.12245268388848586,0.2168800740524524,0.24008528377087665
10,0.0,1,11787,26456,Eastbourne,25/06/2018,1,1.7027426002331305,-0.5806788443958135,0.3811263987965465,2.078025101794843,1.5983335130712386,1.20969985905001,-0.6628608764503553,0.927606523248351,-1.0032753965406767,0.23154588520563624,1.0302114968421927,1.1244459607645285
6,0.0,19,5034,6029,Eastbourne,25/06/2018,1,-0.29842266341948914,0.20400810181353424,-0.2355867139479744,-1.1238581373357162,-0.8344478655720744,-1.6579773943277085,1.1109950873926553,-0.034771263614722075,0.11106185382341151,-0.029466714783546746,-0.4788416100751822,-0.513424983261379
12,0.0,5,5166,5564,Antalya,25/06/2018,1,0.3935304275605084,0.21713896121812792,-0.14847360874939508,0.3978855361220842,0.4058226444073687,1.003072905507985,0.2856753661717889,0.3363649620675133,0.6226597451154839,0.1728696277262977,0.3250616250042711,0.342424836118402
12,0.0,16,5055,6364,Eastbourne,25/06/2018,1,0.8281792340937982,-1.7125459061870292,-1.182144019670475,-0.39857101845023807,-1.7820801519476281,-1.3425775656529244,-0.4519064781186398,-0.4046831522140268,0.5227221773438857,-1.7101306920828503,-1.9048828367414756,-1.8631061683013463
20,0.0,10,5986,5718,Antalya,25/06/2018,1,-0.2810720641767548,-1.184137614213907,-0.3647672168289586,1.338428401302252,0.044535779519490545,0.5778231755813038,-0.8457646452948897,-0.13654342330772373,-0.66641739724369,-1.1358451260595295,-0.6349811804696782,-0.5466342982486334
16,0.0,20,4994,33215,Eastbourne,25/06/2018,1,0.09638726649522353,-0.4882872598789169,-0.5540888193354954,0.5318768891380606,-0.10097882471934579,-0.4285635545081771,-0.2375742670169865,-0.9739405640287533,0.34047240854276456,-0.6012206198465356,-0.37201741477211453,-0.3654297042999848
10,0.0,15,6196,5918,Antalya,25/06/2018,1,0.6357860201358325,0.7513760917379833,-0.6304718448753337,0.09111535440383055,0.5317634788268211,-0.1889149532963645,1.064928407797991,0.09067756819416382,-0.8021296009526289,0.4120174346682355,0.4504770677181662,0.4467570783144118
12,0.0,14,4789,4198,Antalya,25/06/2018,1,0.7071105584938405,-0.5190861483912999,-0.41357991899641844,0.5983544915114994,0.0838223546086724,0.3073690081918114,0.3578791988339784,0.6327784820074389,-0.5360272212838059,-0.42689945757039194,-0.19697511963479084,-0.1643762681264621
13,0.0,7,6051,5349,Eastbourne,25/06/2018,1,1.4622618394503222,0.7131638406276519,0.549105609236618,0.7416092122750991,1.5530259352604705,2.0642955836886325,-0.2500408831967192,-0.3166373024637164,-0.20925363664805444,1.1168418848156434,1.414702445406882,1.4241487193983493
6,0.0,10,5034,11787,Eastbourne,25/06/2018,1,-0.7135169414908257,0.2307974571568704,0.3712389820515679,-0.47658360067293065,-0.10631834177331163,-1.20969985905001,1.028184442745106,-0.9317982517605622,0.2631163767437867,0.18803993522791076,0.0021818775642934965,-0.01938890281539158
12,0.0,15,5166,5303,Antalya,25/06/2018,1,0.3123981559066333,-0.7792100362612984,0.33334681673651495,0.089741548036486,-0.2751291481053361,0.05571479579453158,-0.015889470981922088,0.6727798717867743,-0.26210309355792755,-0.4114008884892031,-0.3798902753144474,-0.368214248168609
16,0.0,12,4994,5055,Eastbourne,25/06/2018,1,-0.6241854121637733,1.1907133755628299,0.25337069035163023,-0.4056262319731314,0.592652746787642,-0.2328392633556836,0.7314881414485371,0.3369137604469149,-0.19638999022589862,0.9265711432684768,0.7748103975097143,0.7416114019341555
20,0.0,10,5986,6196,Antalya,25/06/2018,1,-0.2724900206937294,-0.6687545362238816,0.30205465167364476,0.7832868664212072,0.18815973806815753,0.5359037005802547,-1.1321123628710787,-1.5250593164053736,0.25585467477836904,-0.44584346597646995,-0.16474835000409524,-0.10342310680384725
6,0.0,13,5034,6051,Eastbourne,25/06/2018,1,-2.3144721286300918,0.13722860843567916,0.26169634890442284,-0.5271348486239162,-0.5752410195584758,-2.0642955836886325,0.8606422790749908,0.2375031805648907,-0.10311026724217116,-0.2901533713158344,-0.5071944632882307,-0.5141159346335378
12,0.0,12,5166,4789,Antalya,25/06/2018,1,0.11709148094523011,-0.3241417204012209,0.20498482351640873,-0.5521752701772934,-0.5469116528350011,-0.2306574228776356,-0.26342881220010766,-1.2731712425279669,0.45078594418414086,-0.1523551949935528,-0.3697570475243297,-0.38862059119092196
5,0.0,6,5220,5055,Davis Cup WG,06/04/2018,1,-1.3472163474595007,1.0612499414691152,0.8014541502956067,0.3865985084676647,1.1682808768149504,0.0,0.6911194916237684,0.09906738198147536,-0.7295011458423647,0.9546813473659864,1.096198404110198,1.1107906106913024
7,0.0,5,5016,5067,Davis Cup WG,06/04/2018,1,-2.2457791808301137,1.2748574548679505,1.2822875269642733,1.812439229481391,2.0279671584170793,0.0,0.6774034260811751,1.1154587718691742,0.9095250240140467,0.9413965465396199,1.6695332516184882,1.712060700530708
8,0.0,5,5978,5067,Davis Cup WG,06/04/2018,1,-1.3812635839947358,0.1798832850338833,1.3851881235553376,1.062368796312708,1.0378612195333663,0.49438172221100735,0.13232287822404087,1.1700020516986214,0.6578777841682629,0.3815198406130963,0.7951022008646977,0.8351171114544972
8,0.0,18,3819,5571,Wimbledon,02/07/2018,1,-0.6069701293786718,1.9261182982051401,1.3067490098393113,-0.5044139648863895,1.1595043037086703,1.8047573052663723,0.7739130339451595,-0.1384922413425257,0.2615136257493217,1.9969904647755639,1.8173501995973766,1.7577116893955413
10,0.0,9,3333,4022,Wimbledon,02/07/2018,1,0.60687810539808,2.0778145154373195,1.5138366380817825,-1.7617848879780014,0.7146400316041935,0.2931984903180356,2.7276255042092483,0.3507691551145946,1.3708195766458646,2.4305108510455877,1.5637738550519384,1.6446594198588473
16,0.0,16,5515,4914,Wimbledon,02/07/2018,1,-0.8375385832779664,0.39005500097008805,-1.4618700297245233,0.3805603460408395,-0.22993999748800278,-0.8573613944984214,0.5050506045681056,0.9075342723527252,-1.183221221972248,-0.6029790864815593,-0.44064597525650834,-0.4323726826650686
