match_id,tournament_name,season,tournament_id,date,level,surface,round,best_of,player_id,player_rank,player_elo_rating,opponent_id,opponent_rank,opponent_elo_rating,outcome,p_1st_in,o_1st_in,p_sv_pt,o_sv_pt,p_1st_won,o_1st_won,p_2nd_won,o_2nd_won,p_ace,o_ace,p_df,o_df,p_bp_sv,o_bp_sv,p_bp_fc,o_bp_fc,p_matches,o_matches,p_sv_gms
167935,Bastad,2018,41,16/07/2018,B,C,QF,3,4752,29.0,2037,34554,147.0,1798,,35.0,38.0,63.0,66.0,27.0,27.0,18.0,13.0,6.0,4.0,2.0,2.0,4.0,4.0,5.0,7.0,1,0,10.0
167989,Umag,2018,301,16/07/2018,B,C,QF,3,4894,38.0,1898,25898,35.0,1952,,37.0,49.0,78.0,73.0,30.0,32.0,21.0,10.0,9.0,3.0,2.0,1.0,6.0,8.0,7.0,10.0,1,0,11.0
167962,Newport,2018,193,16/07/2018,B,G,QF,3,5438,48.0,1958,4533,156.0,1847,,31.0,21.0,59.0,42.0,26.0,13.0,14.0,9.0,11.0,0.0,5.0,5.0,2.0,4.0,2.0,7.0,1,0,9.0
167963,Newport,2018,193,16/07/2018,B,G,QF,3,4716,124.0,1811,5166,26.0,1967,,20.0,28.0,46.0,46.0,13.0,14.0,18.0,8.0,6.0,0.0,2.0,3.0,1.0,7.0,2.0,12.0,1,0,8.0
167990,Umag,2018,301,16/07/2018,B,C,QF,3,5539,72.0,1915,5571,66.0,1928,,45.0,43.0,73.0,77.0,32.0,30.0,20.0,18.0,2.0,4.0,1.0,5.0,1.0,5.0,2.0,7.0,1,0,12.0
167936,Bastad,2018,41,16/07/2018,B,C,QF,3,5953,148.0,1820,4619,153.0,1895,,61.0,59.0,78.0,83.0,35.0,35.0,12.0,9.0,3.0,0.0,2.0,3.0,4.0,4.0,8.0,10.0,1,0,13.0
167937,Bastad,2018,41,16/07/2018,B,C,SF,3,4921,15.0,2044,4269,33.0,1975,,67.0,77.0,102.0,102.0,44.0,44.0,12.0,6.0,6.0,5.0,7.0,5.0,7.0,8.0,12.0,16.0,1,0,14.0
167991,Umag,2018,301,16/07/2018,B,C,SF,3,6051,27.0,1935,5466,188.0,1793,,45.0,21.0,63.0,38.0,31.0,11.0,9.0,4.0,0.0,0.0,2.0,4.0,4.0,4.0,5.0,9.0,1,0,8.0
167964,Newport,2018,193,16/07/2018,B,G,SF,3,6354,161.0,1804,5058,123.0,1771,,46.0,48.0,69.0,75.0,33.0,33.0,13.0,10.0,7.0,4.0,2.0,3.0,8.0,7.0,10.0,11.0,1,0,11.0
167938,Bastad,2018,41,16/07/2018,B,C,SF,3,4752,29.0,2040,5953,148.0,1836,,40.0,35.0,59.0,54.0,32.0,20.0,7.0,6.0,5.0,3.0,5.0,4.0,2.0,5.0,3.0,9.0,1,0,9.0
167965,Newport,2018,193,16/07/2018,B,G,SF,3,5438,48.0,1965,4716,124.0,1830,,25.0,46.0,44.0,69.0,22.0,28.0,15.0,10.0,2.0,3.0,3.0,6.0,0.0,10.0,0.0,13.0,1,0,9.0
167992,Umag,2018,301,16/07/2018,B,C,SF,3,5539,72.0,1926,4894,38.0,1910,,42.0,41.0,62.0,78.0,28.0,31.0,12.0,14.0,4.0,4.0,2.0,7.0,1.0,4.0,4.0,8.0,1,0,12.0
167939,Bastad,2018,41,16/07/2018,B,C,F,3,4921,15.0,2052,4752,29.0,2045,,60.0,39.0,83.0,69.0,39.0,24.0,14.0,17.0,5.0,3.0,4.0,1.0,5.0,6.0,8.0,11.0,1,0,13.0
167966,Newport,2018,193,16/07/2018,B,G,F,3,5438,48.0,1971,6354,161.0,1817,,46.0,48.0,85.0,89.0,38.0,36.0,18.0,21.0,1.0,10.0,6.0,4.0,1.0,2.0,2.0,5.0,1,0,14.0
167993,Umag,2018,301,16/07/2018,B,C,F,3,6051,27.0,1941,5539,72.0,1936,,67.0,46.0,86.0,68.0,45.0,34.0,10.0,7.0,6.0,2.0,0.0,2.0,7.0,4.0,8.0,7.0,1,0,10.0
168684,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,11176,26.0,1986,27835,93.0,1759,,45.0,53.0,70.0,77.0,29.0,27.0,12.0,13.0,4.0,7.0,2.0,1.0,5.0,2.0,9.0,8.0,1,0,12.0
168685,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,6051,21.0,1899,4467,31.0,1961,,81.0,71.0,111.0,101.0,58.0,53.0,14.0,13.0,8.0,8.0,4.0,1.0,4.0,3.0,7.0,7.0,1,0,17.0
168686,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,26578,15.0,2001,4789,37.0,2019,,67.0,63.0,109.0,101.0,47.0,47.0,23.0,17.0,2.0,11.0,1.0,5.0,8.0,5.0,11.0,8.0,1,0,16.0
168687,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,11547,27.0,2053,5438,32.0,1960,,69.0,73.0,99.0,108.0,52.0,46.0,17.0,18.0,17.0,10.0,2.0,0.0,3.0,5.0,4.0,8.0,1,0,16.0
168688,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,5055,83.0,1885,5070,50.0,1871,,33.0,36.0,45.0,59.0,27.0,25.0,9.0,8.0,1.0,6.0,0.0,4.0,0.0,2.0,0.0,5.0,1,0,9.0
168689,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,5918,23.0,1977,33215,29.0,2002,,30.0,27.0,46.0,47.0,24.0,15.0,10.0,8.0,4.0,6.0,0.0,2.0,0.0,1.0,0.0,5.0,1,0,8.0
168690,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,45106,33.0,1921,5565,82.0,1809,,50.0,47.0,80.0,75.0,37.0,35.0,19.0,15.0,4.0,8.0,0.0,1.0,5.0,1.0,5.0,2.0,1,0,11.0
168691,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,5324,62.0,1947,5793,24.0,1988,,35.0,42.0,69.0,56.0,29.0,25.0,18.0,10.0,6.0,3.0,3.0,0.0,1.0,6.0,1.0,8.0,1,0,10.0
168692,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,6364,14.0,1995,5922,35.0,1878,,44.0,46.0,68.0,70.0,35.0,30.0,12.0,11.0,11.0,3.0,1.0,3.0,4.0,2.0,5.0,5.0,1,0,11.0
168693,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,4311,47.0,1872,5166,46.0,1904,,39.0,35.0,60.0,57.0,29.0,25.0,11.0,11.0,4.0,2.0,0.0,2.0,1.0,2.0,2.0,5.0,1,0,10.0
168694,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,11769,48.0,1887,4994,71.0,1860,,63.0,61.0,95.0,103.0,49.0,48.0,17.0,25.0,18.0,7.0,4.0,2.0,2.0,5.0,3.0,6.0,1,0,15.0
168695,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,5044,51.0,1875,26011,40.0,1927,,51.0,54.0,81.0,90.0,39.0,38.0,13.0,17.0,4.0,8.0,2.0,2.0,2.0,4.0,5.0,8.0,1,0,14.0
168696,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,5902,42.0,1900,5986,39.0,1895,,30.0,39.0,52.0,54.0,25.0,25.0,16.0,9.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,1,0,10.0
168697,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,5367,68.0,1885,6044,17.0,1885,,60.0,68.0,105.0,111.0,50.0,51.0,23.0,18.0,17.0,10.0,4.0,6.0,4.0,3.0,5.0,6.0,1,0,16.0
168698,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,6418,19.0,2041,4526,69.0,2100,,63.0,52.0,85.0,80.0,49.0,39.0,11.0,17.0,4.0,14.0,4.0,1.0,3.0,6.0,4.0,8.0,1,0,15.0
168699,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,5602,104.0,1733,6387,38.0,2115,,57.0,56.0,75.0,82.0,47.0,35.0,11.0,17.0,18.0,14.0,0.0,5.0,0.0,5.0,1.0,7.0,1,0,15.0
168700,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,4752,25.0,2031,4914,53.0,1919,,45.0,36.0,64.0,63.0,29.0,22.0,11.0,16.0,5.0,9.0,0.0,2.0,4.0,1.0,6.0,5.0,1,0,11.0
168701,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,44884,415.0,1634,4807,254.0,1665,,38.0,70.0,59.0,87.0,31.0,41.0,11.0,7.0,5.0,3.0,2.0,2.0,0.0,8.0,1.0,11.0,1,0,10.0
168702,Shanghai Masters,2018,339,08/10/2018,M,H,R64,3,26007,59.0,1908,4894,44.0,1901,,48.0,48.0,68.0,71.0,40.0,32.0,12.0,13.0,14.0,4.0,2.0,3.0,1.0,4.0,1.0,5.0,1,0,11.0
168038,Gstaad,2018,14,23/07/2018,B,C,R16,3,26414,84.0,1809,25898,46.0,1941,,42.0,31.0,60.0,44.0,31.0,22.0,10.0,6.0,6.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,1,0,9.0
168012,Atlanta,2018,341,23/07/2018,B,H,R16,3,4994,45.0,1906,4022,105.0,1742,,33.0,37.0,55.0,58.0,27.0,23.0,11.0,9.0,9.0,4.0,2.0,2.0,2.0,1.0,3.0,5.0,1,0,9.0
168039,Gstaad,2018,14,23/07/2018,B,C,R16,3,5476,177.0,1698,44592,402.0,1699,,48.0,44.0,77.0,75.0,37.0,32.0,15.0,12.0,5.0,7.0,6.0,4.0,4.0,4.0,4.0,7.0,1,0,9.0
168013,Atlanta,2018,341,23/07/2018,B,H,R16,3,4544,9.0,2082,45106,68.0,1855,,28.0,28.0,47.0,52.0,26.0,17.0,11.0,12.0,15.0,0.0,3.0,3.0,0.0,2.0,0.0,5.0,1,0,9.0
168040,Gstaad,2018,14,23/07/2018,B,C,R16,3,5125,107.0,1777,4921,14.0,2062,,35.0,59.0,71.0,82.0,24.0,39.0,24.0,7.0,3.0,3.0,0.0,4.0,2.0,7.0,4.0,11.0,1,0,13.0
168071,Hamburg,2018,10,23/07/2018,A,C,R16,3,6219,8.0,2140,5349,50.0,1903,,29.0,34.0,51.0,53.0,26.0,20.0,10.0,8.0,2.0,3.0,2.0,4.0,3.0,7.0,3.0,11.0,1,0,8.0
168072,Hamburg,2018,10,23/07/2018,A,C,QF,3,4914,36.0,1932,6029,12.0,2018,,48.0,53.0,83.0,86.0,36.0,38.0,14.0,9.0,4.0,2.0,6.0,8.0,5.0,7.0,9.0,13.0,1,0,14.0
168041,Gstaad,2018,14,23/07/2018,B,C,QF,3,5131,17.0,2076,6107,88.0,1843,,44.0,39.0,65.0,67.0,38.0,30.0,9.0,8.0,6.0,5.0,2.0,5.0,8.0,5.0,8.0,8.0,1,0,10.0
168014,Atlanta,2018,341,23/07/2018,B,H,QF,3,11787,73.0,1834,6387,18.0,2139,RET,34.0,20.0,45.0,40.0,29.0,15.0,5.0,10.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,3.0,1,0,8.0
168015,Atlanta,2018,341,23/07/2018,B,H,QF,3,5978,53.0,1886,11176,23.0,2039,,66.0,56.0,105.0,96.0,55.0,42.0,19.0,24.0,13.0,4.0,5.0,2.0,5.0,1.0,5.0,3.0,1,0,16.0
168073,Hamburg,2018,10,23/07/2018,A,C,QF,3,6061,113.0,1799,6315,146.0,1814,,40.0,42.0,74.0,78.0,33.0,23.0,15.0,22.0,8.0,0.0,5.0,0.0,2.0,4.0,5.0,9.0,1,0,13.0
168042,Gstaad,2018,14,23/07/2018,B,C,QF,3,11485,101.0,1807,5622,267.0,1708,,75.0,77.0,129.0,107.0,59.0,56.0,27.0,17.0,12.0,5.0,7.0,2.0,8.0,1.0,9.0,3.0,1,0,17.0
168016,Atlanta,2018,341,23/07/2018,B,H,QF,3,5044,55.0,1871,4570,95.0,1904,,35.0,34.0,59.0,63.0,28.0,24.0,12.0,11.0,7.0,5.0,4.0,6.0,1.0,5.0,1.0,8.0,1,0,9.0
168074,Hamburg,2018,10,23/07/2018,A,C,QF,3,5918,81.0,1831,5793,13.0,2006,,40.0,38.0,76.0,73.0,30.0,25.0,20.0,17.0,6.0,4.0,4.0,2.0,5.0,4.0,7.0,7.0,1,0,11.0
168043,Gstaad,2018,14,23/07/2018,B,C,QF,3,26414,84.0,1826,3852,66.0,1981,,32.0,34.0,45.0,57.0,30.0,24.0,8.0,12.0,9.0,4.0,3.0,2.0,1.0,5.0,1.0,8.0,1,0,9.0
168017,Atlanta,2018,341,23/07/2018,B,H,QF,3,4544,9.0,2086,4994,45.0,1912,,40.0,47.0,71.0,79.0,38.0,34.0,21.0,16.0,21.0,11.0,3.0,6.0,0.0,2.0,1.0,5.0,1,0,15.0
168044,Gstaad,2018,14,23/07/2018,B,C,QF,3,5125,107.0,1802,5476,177.0,1721,,53.0,45.0,89.0,75.0,38.0,34.0,24.0,19.0,6.0,5.0,0.0,3.0,9.0,3.0,10.0,5.0,1,0,14.0
168075,Hamburg,2018,10,23/07/2018,A,C,QF,3,11769,69.0,1849,6219,8.0,2144,,60.0,55.0,100.0,82.0,43.0,38.0,17.0,13.0,5.0,5.0,3.0,4.0,3.0,2.0,6.0,5.0,1,0,12.0
168076,Hamburg,2018,10,23/07/2018,A,C,SF,3,4914,36.0,1945,6061,113.0,1815,,64.0,66.0,103.0,116.0,54.0,53.0,25.0,27.0,8.0,6.0,4.0,3.0,2.0,1.0,2.0,2.0,1,0,17.0
168045,Gstaad,2018,14,23/07/2018,B,C,SF,3,5131,17.0,2080,11485,101.0,1817,,66.0,63.0,122.0,105.0,47.0,46.0,31.0,21.0,1.0,10.0,1.0,3.0,15.0,9.0,16.0,12.0,1,0,16.0
168018,Atlanta,2018,341,23/07/2018,B,H,SF,3,5978,53.0,1901,11787,73.0,1855,,52.0,46.0,81.0,71.0,32.0,34.0,20.0,12.0,8.0,3.0,0.0,5.0,5.0,2.0,7.0,5.0,1,0,13.0
168019,Atlanta,2018,341,23/07/2018,B,H,SF,3,4544,9.0,2091,5044,55.0,1883,,60.0,43.0,94.0,94.0,47.0,35.0,20.0,23.0,26.0,8.0,6.0,15.0,2.0,10.0,3.0,14.0,1,0,15.0
168077,Hamburg,2018,10,23/07/2018,A,C,SF,3,5918,81.0,1851,11769,69.0,1871,,41.0,53.0,75.0,76.0,27.0,35.0,19.0,11.0,3.0,4.0,2.0,4.0,4.0,5.0,8.0,9.0,1,0,13.0
168046,Gstaad,2018,14,23/07/2018,B,C,SF,3,26414,84.0,1844,5125,107.0,1813,,45.0,43.0,63.0,63.0,39.0,35.0,12.0,11.0,9.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,1,0,11.0
168020,Atlanta,2018,341,23/07/2018,B,H,F,3,4544,9.0,2095,5978,53.0,1911,,65.0,53.0,103.0,85.0,49.0,40.0,22.0,20.0,21.0,10.0,3.0,3.0,4.0,2.0,5.0,4.0,1,0,16.0
168078,Hamburg,2018,10,23/07/2018,A,C,F,3,5918,81.0,1865,4914,36.0,1952,,42.0,57.0,90.0,87.0,33.0,45.0,23.0,12.0,4.0,9.0,8.0,4.0,6.0,2.0,9.0,4.0,1,0,14.0
168047,Gstaad,2018,14,23/07/2018,B,C,F,3,26414,84.0,1856,5131,17.0,2083,,47.0,59.0,66.0,98.0,40.0,44.0,14.0,21.0,17.0,1.0,0.0,4.0,0.0,5.0,0.0,6.0,1,0,11.0
166681,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,5801,60.0,1854,6134,72.0,1816,RET,36.0,39.0,72.0,63.0,28.0,29.0,20.0,9.0,8.0,0.0,2.0,2.0,2.0,2.0,4.0,6.0,1,0,12.0
166682,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,4921,21.0,2042,5057,123.0,1820,,60.0,69.0,98.0,122.0,39.0,41.0,16.0,20.0,4.0,3.0,10.0,2.0,2.0,15.0,7.0,23.0,1,0,16.0
166653,Marseille,2018,312,19/02/2018,B,H,R32,3,5922,36.0,1839,5303,71.0,1820,,58.0,54.0,93.0,85.0,39.0,36.0,21.0,17.0,6.0,6.0,2.0,1.0,2.0,0.0,5.0,3.0,1,0,15.0
166683,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,4654,33.0,1916,6315,104.0,1789,,60.0,64.0,108.0,100.0,48.0,44.0,22.0,15.0,11.0,9.0,7.0,2.0,3.0,1.0,7.0,6.0,1,0,17.0
166654,Marseille,2018,312,19/02/2018,B,H,R32,3,5986,29.0,1985,5055,89.0,1882,,63.0,76.0,120.0,116.0,42.0,43.0,32.0,21.0,7.0,2.0,6.0,0.0,8.0,9.0,10.0,13.0,1,0,16.0
166655,Marseille,2018,312,19/02/2018,B,H,R32,3,5333,81.0,1683,44825,167.0,1741,,52.0,31.0,67.0,55.0,34.0,21.0,9.0,12.0,1.0,7.0,3.0,0.0,3.0,3.0,4.0,6.0,1,0,10.0
166684,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,5658,114.0,1797,5539,55.0,1907,,56.0,57.0,108.0,99.0,39.0,36.0,24.0,21.0,4.0,3.0,5.0,4.0,4.0,5.0,9.0,11.0,1,0,17.0
166656,Marseille,2018,312,19/02/2018,B,H,R32,3,5868,129.0,1697,45207,1341.0,1500,,24.0,26.0,42.0,55.0,20.0,16.0,12.0,11.0,7.0,4.0,2.0,1.0,0.0,2.0,0.0,6.0,1,0,8.0
166685,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,11769,94.0,1730,4198,67.0,1835,,34.0,43.0,68.0,73.0,28.0,34.0,23.0,13.0,4.0,7.0,1.0,6.0,4.0,4.0,4.0,5.0,1,0,11.0
166686,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,5070,19.0,1939,4296,106.0,1684,,52.0,48.0,87.0,86.0,37.0,36.0,17.0,17.0,2.0,3.0,2.0,4.0,4.0,4.0,7.0,8.0,1,0,14.0
166687,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,6029,23.0,2016,34554,120.0,1738,RET,7.0,9.0,9.0,21.0,6.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1,0,2.0
166657,Marseille,2018,312,19/02/2018,B,H,R32,3,11547,47.0,1924,5067,113.0,1858,,52.0,51.0,66.0,70.0,41.0,39.0,9.0,8.0,15.0,8.0,0.0,0.0,4.0,1.0,4.0,3.0,1,0,10.0
166658,Marseille,2018,312,19/02/2018,B,H,R32,3,4994,53.0,1883,4879,109.0,1698,,32.0,49.0,50.0,67.0,25.0,29.0,9.0,7.0,6.0,2.0,1.0,1.0,0.0,7.0,2.0,11.0,1,0,10.0
166688,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,5630,63.0,1898,6196,61.0,1877,RET,33.0,22.0,51.0,43.0,26.0,12.0,7.0,11.0,5.0,2.0,3.0,5.0,7.0,0.0,7.0,3.0,1,0,6.0
166659,Marseille,2018,312,19/02/2018,B,H,R32,3,3898,56.0,1938,4291,116.0,1803,,35.0,37.0,57.0,62.0,26.0,26.0,13.0,9.0,6.0,3.0,1.0,0.0,3.0,4.0,3.0,7.0,1,0,9.0
166689,Rio De Janeiro,2018,345,19/02/2018,A,C,R32,3,4789,39.0,2098,4546,68.0,1847,,62.0,58.0,95.0,97.0,46.0,41.0,19.0,22.0,10.0,5.0,3.0,2.0,1.0,4.0,4.0,7.0,1,0,17.0
166660,Marseille,2018,312,19/02/2018,B,H,R16,3,25609,193.0,1753,4526,13.0,2157,RET,25.0,27.0,39.0,47.0,18.0,16.0,8.0,10.0,3.0,3.0,2.0,1.0,3.0,7.0,4.0,9.0,1,0,6.0
166661,Marseille,2018,312,19/02/2018,B,H,R16,3,3917,100.0,1895,4180,28.0,2010,,45.0,48.0,72.0,75.0,37.0,39.0,15.0,12.0,8.0,17.0,5.0,2.0,0.0,3.0,1.0,6.0,1,0,13.0
166662,Marseille,2018,312,19/02/2018,B,H,R16,3,6284,16.0,2039,5718,99.0,1838,,51.0,63.0,92.0,100.0,42.0,50.0,23.0,17.0,10.0,15.0,6.0,6.0,2.0,2.0,4.0,4.0,1,0,15.0
166663,Marseille,2018,312,19/02/2018,B,H,R16,3,5922,36.0,1850,4467,66.0,1958,,33.0,34.0,64.0,59.0,25.0,22.0,14.0,7.0,2.0,4.0,3.0,4.0,3.0,5.0,5.0,10.0,1,0,9.0
166636,Delray Beach,2018,314,19/02/2018,B,H,R16,3,33215,46.0,1884,11549,57.0,1882,,60.0,61.0,98.0,109.0,47.0,43.0,23.0,27.0,13.0,6.0,7.0,5.0,4.0,6.0,5.0,9.0,1,0,16.0
166637,Delray Beach,2018,314,19/02/2018,B,H,R16,3,5438,51.0,1912,5670,32.0,2137,,29.0,30.0,49.0,57.0,25.0,20.0,12.0,14.0,4.0,11.0,4.0,5.0,1.0,5.0,1.0,8.0,1,0,9.0
166664,Marseille,2018,312,19/02/2018,B,H,R16,3,5986,29.0,1991,5333,81.0,1712,,89.0,94.0,129.0,134.0,60.0,58.0,22.0,23.0,8.0,2.0,3.0,5.0,4.0,6.0,8.0,10.0,1,0,18.0
166665,Marseille,2018,312,19/02/2018,B,H,R16,3,4606,17.0,2155,5868,129.0,1708,,62.0,59.0,97.0,103.0,46.0,45.0,19.0,22.0,12.0,18.0,0.0,4.0,3.0,4.0,5.0,7.0,1,0,16.0
166638,Delray Beach,2018,314,19/02/2018,B,H,R16,3,5528,76.0,1771,5375,75.0,1896,,49.0,32.0,80.0,63.0,36.0,28.0,19.0,13.0,5.0,6.0,3.0,9.0,6.0,0.0,7.0,2.0,1,0,11.0
166639,Delray Beach,2018,314,19/02/2018,B,H,R16,3,5367,64.0,1922,4544,18.0,2027,,58.0,80.0,124.0,115.0,49.0,67.0,41.0,20.0,6.0,30.0,5.0,1.0,3.0,1.0,3.0,1.0,1,0,18.0
166666,Marseille,2018,312,19/02/2018,B,H,R16,3,11547,47.0,1932,4994,53.0,1888,,24.0,23.0,43.0,42.0,20.0,13.0,14.0,8.0,4.0,5.0,0.0,0.0,2.0,0.0,2.0,4.0,1,0,8.0
166667,Marseille,2018,312,19/02/2018,B,H,R16,3,3898,56.0,1943,5131,22.0,2085,,68.0,46.0,112.0,79.0,54.0,36.0,19.0,20.0,25.0,7.0,6.0,0.0,8.0,3.0,9.0,4.0,1,0,12.0
166640,Delray Beach,2018,314,19/02/2018,B,H,R16,3,24021,228.0,1725,6044,8.0,2046,,56.0,61.0,96.0,92.0,44.0,47.0,20.0,11.0,17.0,4.0,5.0,7.0,5.0,8.0,7.0,11.0,1,0,16.0
166668,Marseille,2018,312,19/02/2018,B,H,QF,3,25609,193.0,1783,3917,100.0,1908,,53.0,79.0,88.0,107.0,43.0,51.0,20.0,13.0,13.0,5.0,2.0,3.0,2.0,10.0,4.0,13.0,1,0,16.0
166641,Delray Beach,2018,314,19/02/2018,B,H,QF,3,26011,91.0,1826,11176,30.0,2034,,68.0,65.0,114.0,100.0,45.0,49.0,28.0,15.0,14.0,8.0,4.0,5.0,10.0,5.0,12.0,8.0,1,0,16.0
166669,Marseille,2018,312,19/02/2018,B,H,QF,3,6284,16.0,2043,5922,36.0,1864,,58.0,63.0,97.0,89.0,44.0,51.0,24.0,17.0,20.0,9.0,4.0,1.0,3.0,1.0,4.0,2.0,1,0,15.0
166642,Delray Beach,2018,314,19/02/2018,B,H,QF,3,33215,46.0,1894,26007,85.0,1877,,36.0,37.0,61.0,58.0,31.0,30.0,14.0,10.0,9.0,1.0,7.0,2.0,2.0,0.0,2.0,2.0,1,0,11.0
166670,Marseille,2018,312,19/02/2018,B,H,QF,3,4606,17.0,2157,5986,29.0,1994,RET,31.0,33.0,40.0,49.0,24.0,21.0,5.0,9.0,5.0,0.0,0.0,1.0,1.0,4.0,2.0,5.0,1,0,6.0
166643,Delray Beach,2018,314,19/02/2018,B,H,QF,3,5438,51.0,1927,5528,76.0,1791,,37.0,33.0,66.0,53.0,30.0,17.0,15.0,12.0,9.0,3.0,5.0,1.0,7.0,2.0,7.0,5.0,1,0,9.0
166644,Delray Beach,2018,314,19/02/2018,B,H,QF,3,5367,64.0,1934,24021,228.0,1759,,31.0,35.0,63.0,65.0,28.0,28.0,21.0,16.0,7.0,15.0,1.0,4.0,0.0,8.0,0.0,9.0,1,0,11.0
166702,Rio De Janeiro,2018,345,19/02/2018,A,C,QF,3,6029,23.0,2026,4789,39.0,2113,,36.0,33.0,65.0,58.0,26.0,22.0,12.0,9.0,3.0,5.0,1.0,7.0,0.0,3.0,2.0,7.0,1,0,10.0
166671,Marseille,2018,312,19/02/2018,B,H,QF,3,11547,47.0,1940,3898,56.0,1956,,41.0,45.0,59.0,76.0,34.0,29.0,8.0,13.0,16.0,6.0,3.0,2.0,1.0,8.0,2.0,11.0,1,0,10.0
166703,Rio De Janeiro,2018,345,19/02/2018,A,C,SF,3,4269,40.0,1987,4921,21.0,2058,,29.0,41.0,52.0,59.0,22.0,22.0,12.0,7.0,1.0,0.0,4.0,2.0,3.0,1.0,4.0,6.0,1,0,9.0
166672,Marseille,2018,312,19/02/2018,B,H,SF,3,6284,16.0,2048,25609,193.0,1804,,44.0,34.0,83.0,58.0,38.0,27.0,15.0,10.0,10.0,8.0,3.0,0.0,5.0,1.0,7.0,4.0,1,0,11.0
166645,Delray Beach,2018,314,19/02/2018,B,H,SF,3,26011,91.0,1846,33215,46.0,1904,,38.0,31.0,53.0,55.0,32.0,23.0,9.0,13.0,3.0,8.0,0.0,3.0,0.0,2.0,1.0,5.0,1,0,11.0
166646,Delray Beach,2018,314,19/02/2018,B,H,SF,3,5367,64.0,1939,5438,51.0,1933,,29.0,36.0,65.0,61.0,22.0,28.0,28.0,13.0,6.0,15.0,1.0,3.0,1.0,1.0,1.0,2.0,1,0,11.0
166704,Rio De Janeiro,2018,345,19/02/2018,A,C,SF,3,6029,23.0,2038,11769,94.0,1805,,38.0,39.0,67.0,57.0,28.0,23.0,15.0,8.0,6.0,6.0,5.0,5.0,6.0,4.0,7.0,8.0,1,0,10.0
166673,Marseille,2018,312,19/02/2018,B,H,SF,3,11547,47.0,1950,4606,17.0,2162,,29.0,48.0,46.0,75.0,26.0,32.0,9.0,6.0,8.0,3.0,1.0,2.0,3.0,10.0,3.0,14.0,1,0,8.0
166705,Rio De Janeiro,2018,345,19/02/2018,A,C,F,3,6029,23.0,2042,4269,40.0,2000,,35.0,27.0,69.0,51.0,26.0,18.0,17.0,7.0,2.0,3.0,4.0,3.0,8.0,1.0,9.0,5.0,1,0,9.0
166674,Marseille,2018,312,19/02/2018,B,H,F,3,11547,47.0,1966,6284,16.0,2051,,54.0,61.0,80.0,101.0,41.0,47.0,18.0,21.0,16.0,13.0,2.0,4.0,1.0,7.0,3.0,10.0,1,0,16.0
166647,Delray Beach,2018,314,19/02/2018,B,H,F,3,26011,91.0,1860,5367,64.0,1950,,27.0,21.0,53.0,44.0,24.0,14.0,13.0,9.0,13.0,2.0,7.0,1.0,4.0,2.0,5.0,6.0,1,0,9.0
167380,Rome Masters,2018,11,14/05/2018,M,C,R64,3,26414,103.0,1683,26011,63.0,1928,,46.0,47.0,76.0,73.0,37.0,34.0,15.0,12.0,7.0,3.0,1.0,0.0,2.0,3.0,2.0,4.0,1,0,11.0
166779,Sao Paulo,2018,330,26/02/2018,B,C,R32,3,6091,225.0,1500,6315,125.0,1780,,53.0,58.0,86.0,95.0,41.0,41.0,13.0,20.0,14.0,9.0,6.0,3.0,4.0,14.0,7.0,17.0,1,0,14.0
166720,Acapulco,2018,200,26/02/2018,A,H,R32,3,6409,199.0,1815,22171,142.0,1759,,23.0,31.0,45.0,56.0,19.0,23.0,15.0,11.0,7.0,4.0,0.0,4.0,2.0,2.0,3.0,6.0,1,0,9.0
