p_number_of_matches_used,direct,o_number_of_matches_used,player_id,opponent_id,tournament_name,date,player_elo_rating,opponent_elo_rating,p_matches,fs_diff,w1sp_diff,w2sp_diff,wrp_diff,tpw_diff,tmw_diff,aces_per_game_diff,df_per_game_diff,bp_won_diff,wsp_diff,completeness_diff,serve_adv_diff,elo_rating_diff
544,0.5,298,4921,4664,Roland Garros,28/05/2018,2028,1833,1,-0.9100295005331442,0.512312013778896,-0.18509399617047867,0.0353211489201109,0.12620889878014555,-0.36201489531986114,0.37343285901693574,0.6100051244293223,-0.30575599919875146,0.1578365863944024,0.17540902188053228,0.1720864136345301,0.9913091183778411
39,0.0,288,11174,4533,Roland Garros,28/05/2018,1682,1846,1,-0.18855833524359267,0.3213428194898658,-0.8142600059135466,-1.043722803907114,-0.8945867633262805,-0.5121133314318389,0.4541999518086986,0.15592905988279465,0.7988220733158667,-0.09308375772673638,-0.4982594616080357,-0.5471063479916203,-0.8337163867382869
47,0.0,204,5902,5565,Roland Garros,28/05/2018,1920,1843,1,-0.40283617392443677,-1.0219067759244531,0.21679700951147773,1.7300479564693927,0.6466307318172219,0.869054400611302,-1.124041066398602,-0.12670519247803264,-0.4448241448225695,-0.7416104372273261,-0.03425034488949622,0.01742335062678047,0.3914400108466347
141,1.0,22,6364,45106,Roland Garros,28/05/2018,2022,1836,1,-0.6229081090547761,1.0327332927482171,0.20811094144370829,-0.16011086085627005,0.49672168570396547,0.47130275260206705,0.4465783296450697,-0.21791968377320756,0.4897738023822337,0.7456310088817389,0.6835285846411255,0.6705048658639539,0.9455563898373254
15,0.0,585,11483,4544,Roland Garros,28/05/2018,1741,2044,0,-1.6259240931523777,-2.2188322675912935,-1.0230765988301058,1.035791959528405,-1.3051648596898893,-0.8330376857957911,-3.3051786175578517,0.6721923302161614,-1.9233015759035301,-2.4771237124652803,-1.9654190814100403,-2.0080301130361446,-1.54034186086403
97,-1.0,214,5209,4546,Roland Garros,28/05/2018,1826,1851,0,-0.3789596295514879,-0.5004804039276038,-0.5283919434809903,1.033340119423911,0.19132055857499433,0.22014113493749823,-0.5022852337187792,0.26109837317481244,-0.4399248230297615,-0.654812254097234,-0.23342193615336915,-0.19992200500614132,-0.12709091261254374
101,0.0,37,5718,5159,Roland Garros,28/05/2018,1896,1702,1,-0.04746467371175942,1.4400164707330865,0.36302880344546,-0.845669715417177,0.37771891240616595,0.5579664544441729,1.3577292195722093,0.5942970138877479,0.7517313349578217,1.188414380640566,0.8274092087814517,0.8114357668044588,0.9862254818733394
751,1.0,467,4606,4868,Roland Garros,28/05/2018,2090,1930,0,-0.31527462379823296,0.556758592542214,0.8645344179575792,0.6731108785149955,1.0211461904945056,-0.026810834094401804,-0.0493908831425545,-1.4278301071556196,-0.38942416165673543,0.6543216400832869,0.9458215104274988,0.9428432713405426,0.8133818407202799
259,0.0,361,5055,5070,Roland Garros,28/05/2018,1835,1904,0,-0.4332160609231084,-0.22638571454758785,-0.17319554777570328,-0.048081196488659626,-0.31023644330048106,0.1599519571382608,-0.0483085515021976,-0.7798459372683597,-0.23869316600678145,-0.3121014325423405,-0.3345950197119614,-0.33079818130033267,-0.35077091881062067
49,0.0,26,11415,34554,Roland Garros,28/05/2018,1741,1750,0,-1.2051521974762085,0.1927578516081347,-0.81335900455501,0.623086921990857,0.16573432248635606,-1.0221364043680372,0.18638475082009,0.09844058705801774,-0.5129263561261349,-0.38189890108196217,-0.13045951858232918,-0.10770092531361342,-0.04575272854051574
300,0.6000000000000001,433,4914,3898,Roland Garros,28/05/2018,1950,1913,0,-0.5983184209572251,0.5920618180099871,0.8362733489705477,-0.4639806519513915,0.17454658268430912,-0.1874547680799557,0.0055222477360327,-0.06757696104606588,0.5658804551105006,0.6183325138652523,0.4274410977704033,0.4117443160003563,0.18809455066656472
528,1.0,321,5216,3917,Roland Garros,28/05/2018,2251,1879,1,0.5134232593439115,0.16875266423879307,0.6171220837624668,1.0651241582563074,1.163055658982778,0.09248061902789964,0.008103326176404597,-0.8135819690795865,-0.29567168317990367,0.47097803778188757,0.9259156922852106,0.9316001788638569,1.8911127796746507
335,0.6000000000000001,399,5663,4894,Roland Garros,28/05/2018,2151,1876,1,-0.3574962696240642,0.024234588065425576,0.36512645831075946,0.9503536535857988,0.7707916490164969,-0.29280629997889784,-0.2139426729776362,0.6946271619422578,-0.12608857073716015,0.07049752108634619,0.4578538425685518,0.48400702737632506,1.398000038737981
514,-1.0,7,3333,44669,Roland Garros,28/05/2018,1878,1737,0,0.1560933566532341,3.5234045522614386,1.7435065833106236,-2.102619882491649,1.3159828102075362,-0.46184139461646234,3.8973999724691324,-1.6769893707594956,2.167034631804948,3.5201743061634594,2.545779843314438,2.5788032131008136,0.7167927471347466
27,1.0,226,11485,5364,Roland Garros,28/05/2018,1759,1925,0,0.5153306862159003,-0.15730736207502283,0.5555173733182655,-0.5276578020134131,-0.19644836420172504,-0.8588598801279689,-0.26946743830261,-0.1851694554735572,0.6568321643492202,0.19206384033772803,-0.015872818690073325,-0.03919250200046999,-0.8438836597472904
310,0.0,15,6057,5466,Roland Garros,28/05/2018,1864,1710,0,1.5418963768844873,1.253577971819237,0.2999733948738209,-1.2896114486964434,0.2548955307414027,-1.7610090687301296,1.3824535639371105,-1.7332071394367534,0.9181573192014897,1.4015238950960867,0.9000068122687506,0.8296078020597426,0.7828800216932694
86,0.0,44,5644,6051,Roland Garros,28/05/2018,1782,1834,0,-1.9496490199054335,1.5812208385105015,1.7641869861733168,-0.32102286444152456,0.9321522988927948,-0.8360547875933744,1.8030810070292507,0.533145032669927,1.168146578101552,1.3849263468255628,1.2338550142236904,1.2350915135045224,-0.264349098234091
384,-0.3333333333333333,214,5057,5630,Roland Garros,28/05/2018,1803,1876,0,-0.4131885640416636,0.06795270486965879,-0.20273965439321975,0.08901944303402107,-0.018320227258739937,-0.5967227098170579,0.5425140401660368,-0.08901729010196885,-0.015629395623093775,-0.11008031424768447,-0.07500377271353821,-0.07050590216752421,-0.3711054648286277
27,0.0,250,6061,5793,Roland Garros,28/05/2018,1772,2029,0,-0.3578293328317431,-0.36109719036920923,0.16088496773181996,-0.45987947208426266,-0.5781472337960757,-0.80363100027535,-0.17951099618548585,0.41428132178758553,0.8457934903787275,-0.2923296610337052,-0.4788072173117592,-0.4905671461798126,-1.3064945816569495
408,-1.0,363,4794,5131,Roland Garros,28/05/2018,1863,2064,0,-0.21912887930403746,0.31788905443113386,-0.6272148374239329,-1.0177138305927071,-0.7187068688194854,0.062302557700931495,0.9254449881460055,-0.2019140607660632,0.3313396360097792,0.025066985711564703,-0.39534181299882354,-0.4184765327811882,-1.0218109374048516
328,-1.0,492,5046,4570,Roland Garros,28/05/2018,1759,1921,1,2.201276621080874,-1.1645340189208357,-0.28403211809205847,-0.3010531274205388,-0.6310826902987511,-0.024356609665659768,-0.8720167018529391,-1.35215041966158,-0.02190294287580392,-0.4714818848542999,-0.5978064102457359,-0.5992359987924949,-0.8235491137292834
8,0.0,799,44494,3970,Roland Garros,28/05/2018,1678,1990,1,-0.15413380668219034,-1.80222652479647,-1.8059606440423086,-1.6223613065895177,-2.873128933490493,3.1008494265339985,-0.10286253253756884,-0.3468456435631707,-1.634743291805239,-2.0716682777950477,-2.7392237139688294,-2.7635107147289806,-1.5860945894045457
852,1.0,82,4920,4296,Roland Garros,28/05/2018,2322,1764,1,0.8498913098802442,1.2413926854995998,1.7471898214834343,1.7337360399761428,2.6960177235560696,-0.24379479721684724,0.4804261207358358,-0.83092399341842,0.024541112883385136,1.747259895712976,2.4995438167595934,2.4899606109917527,2.836669169511976
56,0.0,656,6401,4269,Roland Garros,28/05/2018,1857,1963,0,-1.1461061745804437,-1.2111076364709388,0.3577799536950674,-0.21416647427351473,-1.0726991942398025,0.11830353266178058,-0.8782882745387616,-1.3009180827660842,-0.38142732025412357,-1.079438003959952,-1.1832843523466523,-1.1649581594217613,-0.5388654694771854
7,0.0,79,5805,26007,Roland Garros,28/05/2018,1651,1915,1,0.2577582829854264,-0.31915216365919125,-0.10889958256275856,-0.8332859719015027,-0.7374975921412927,-0.01444659669138719,-0.7697262249675211,1.513055488360275,0.26909241164411013,-0.21534470540243217,-0.5496276634960862,-0.5768101005369106,-1.3420800371884618
77,-1.0,173,6407,6284,Roland Garros,28/05/2018,1909,2011,0,0.9199239387352185,-0.39338788804888125,-0.5345906395982352,0.21980235629338524,-0.06513481140575486,-0.22489775458871367,-0.08630650997713639,0.171939945043882,0.41389031530393056,-0.2694013798906416,-0.18118190488073915,-0.171703544848164,-0.5185309234591784
79,0.0,18,5367,11787,Roland Garros,28/05/2018,1929,1794,0,-1.495958095068435,1.4954692408624173,0.7165433895308128,-0.1277653710806341,0.7821566042023745,0.19101611180833122,0.8734178663327123,-0.3841376113954801,-0.07832629816963037,1.0137452654848782,0.9707527774877576,0.950777734902253,0.6862909281077362
110,0.0,107,4887,11547,Roland Garros,28/05/2018,1645,1959,0,-0.5975180339352731,-0.3343413533711104,-1.0230457306712983,-0.6511904984171519,-1.1850244087897326,0.47309351532070293,-0.3014504798417242,1.5733142667929072,-0.06230443802074845,-0.8002452367078072,-1.0584470568395408,-1.0781655278127888,-1.5962618624135492
607,0.3333333333333333,524,4526,4198,Roland Garros,28/05/2018,2117,1871,0,0.014792719606566347,0.701111031949168,1.3128791597031806,-0.046342799223871835,0.7971051204528911,0.03915766774952176,0.7549278199470281,-1.4091886921016852,0.48784030383387683,1.0214593677626307,1.0189857793066286,0.9939076417916372,1.2505745801074304
6,0.0,2,5643,6204,Los Cabos,30/07/2018,1813,1595,0,-0.7330320781449339,0.38755964010047184,5.018383262019618,5.525777201702738,5.420088888249257,1.3314946617227812,-0.10932501744533249,-4.635118319174853,-5.370630775900145,1.6441729540256442,3.8781588200873887,4.039603822677791,1.1082327579813813
175,-0.3333333333333333,234,4291,644,Washington,30/07/2018,1860,2187,0,-1.8734053390901624,-0.17492715162445255,-0.5397189290945826,-0.6029996193369863,-1.1068907736637124,0.3531143351968105,-0.6710823560740856,-0.38871244965785695,0.8493079215045639,-0.7819961162474351,-1.0299600508233522,-1.039053789116283,-1.662349136972072
649,-0.3333333333333333,417,4259,4794,Kitzbuhel,30/07/2018,1994,1854,0,-0.8576699302366142,0.27235569356228706,0.779796366898133,0.4177781856438893,0.5536539850669426,0.07459593641958266,-0.19153569303456766,0.2439530093817786,-0.10515179756276063,0.30063964212558586,0.4767427618328873,0.4804759770347994,0.7117091106302449
21,0.0,556,11433,4921,Los Cabos,30/07/2018,1716,2048,0,0.17268368410495963,1.1358933369813216,-0.4215890550525662,-1.679972410897293,-0.5992998875440022,2.013663303931216,1.6202859664850393,1.0793313751825657,1.9534832266098523,0.74586788574322,0.08487060396447436,0.008618615250049328,-1.6877673194945808
82,0.0,18,25898,11483,Washington,30/07/2018,1935,1797,1,-0.296679719361255,0.5811953392504461,-1.2604274577658605,1.494605674947511,1.0671242943537596,0.8876631078151874,0.23667010566319865,0.7259799924151435,-0.39120682052507727,-0.05035210011625597,0.5413452515557222,0.6011296398686073,0.7015418376212413
182,1.0,102,6284,6031,Washington,30/07/2018,1990,1833,0,-0.5310740029475846,0.8888133468808643,0.07371174945638376,0.12333998128825419,0.5528144474316431,-0.16611407221234423,0.596864957944426,0.08058795284443156,0.45591113472298345,0.5540842250342619,0.603404489871542,0.6038229418607383,0.7981309312067746
86,0.0,58,26007,6401,Los Cabos,30/07/2018,1890,1849,0,-0.8299897934112622,1.6531271702826715,-0.5496251920039126,-0.6452000243631485,0.26885211454441,-0.7431598111941103,1.611125406437159,0.274133435162802,0.7442826324384351,0.890987929667124,0.6373591467343155,0.6034869595830417,0.2084290966845717
266,0.0,45,5055,9719,Kitzbuhel,30/07/2018,1877,1845,0,-0.7376928717895643,-0.5214349288542793,-0.8832580726331551,1.0890645854410133,0.07482293520902157,0.6487282261626789,-0.6343882305799476,-0.2978991219790153,-0.365585533121833,-0.8401273390710997,-0.3994433777281958,-0.35962520537609455,0.16267636814405598
94,-1.0,723,5644,4913,Washington,30/07/2018,1802,2307,0,-0.3133279272805132,0.07215675877360629,0.1397016192295063,-2.4072579742231692,-1.734068622586116,-0.5825803428531927,0.9546757981399164,0.5149329923602688,1.114129331465863,0.028962793916421793,-0.9918176560571379,-1.0199579846282936,-2.5672364347733834
337,0.0,43,5166,11174,Los Cabos,30/07/2018,1954,1728,1,0.31394396409718583,0.0074974775063307636,0.878283615563459,0.5487231274066491,0.752140373848194,0.3853625430450174,0.10169076684080608,-0.365794754953639,-0.5771678437773554,0.3952749156321614,0.6107901265066288,0.6314747439143866,1.1489018500173953
46,0.0,671,11769,4269,Kitzbuhel,30/07/2018,1865,1961,1,-0.8314416258198667,0.1180226207870961,0.5849409505527474,-1.1484356252125045,-0.7627113334879807,0.7909766771641589,0.5053935612245068,-1.073663277275312,0.35649438355375584,0.10593475683463668,-0.37394224897566314,-0.3951400673920229,-0.4880291044321679
609,0.0,29,3852,11787,Los Cabos,30/07/2018,1970,1851,0,-0.8514427501999796,1.2478974175826894,0.9204806980083086,-0.7907292666767222,0.3433655131988461,0.8920358324842277,1.7418456125032307,-0.514231769806082,1.0377273793387265,1.0799241984485768,0.7446628192452718,0.7276621616196592,0.6049527440357082
76,-1.0,25,5420,26414,Kitzbuhel,30/07/2018,1813,1889,0,0.9021342192860888,-1.9003347169919511,-0.7964823477204871,1.009021566873154,-0.6162810966066052,0.15977935940673385,-1.2654931184711398,0.7841659449119758,-0.9709811476269337,-1.6026846971666835,-1.1900003273771194,-1.151556463133682,-0.38635637434213294
30,0.0,110,45106,11176,Washington,30/07/2018,1876,2032,1,-0.3184164517171861,-0.5123762903494568,0.6364298146169393,-0.9844124612557691,-0.9084790733382557,-0.12104496924752546,0.034449597141560914,0.09719883223745393,0.3733723783203157,-0.23137298877500947,-0.630904174405265,-0.6585604842937636,-0.7930472947022729
73,0.0,36,6107,11485,Kitzbuhel,30/07/2018,1851,1827,1,0.5997193664987945,-0.8146252935075614,-0.31970165007034285,0.23589589826925,-0.3745682435683933,0.832944149114251,-0.306437826199018,-0.3848036534201692,-1.1805319498283848,-0.6312927118288951,-0.5388952815917583,-0.5239752797659752,0.12200727610804198
39,0.0,14,5159,11553,Los Cabos,30/07/2018,1691,1752,0,-1.1889866562341416,-0.12393957146020945,0.9187453074856616,0.7612387746026784,0.5400164842942766,-1.653394470051366,-0.21335836962880345,-1.6864339874227252,0.44037902216570035,-0.02752154430916337,0.2670195299381469,0.3043073655721412,-0.3101018267746067
60,0.0,53,5888,26578,Washington,30/07/2018,1719,1944,0,-0.3303088693087833,-0.4829505468412922,-0.6556555991642252,-0.6015413494178818,-1.022702200312473,0.37683811180833426,0.3731604093754566,0.5444790625800051,0.7595336290044757,-0.6887332100218001,-0.9266443780721495,-0.945827832398793,-1.1438182135128936
72,-1.0,341,26011,5663,Washington,30/07/2018,1930,2116,0,0.4706872779468868,0.03402131064350658,0.2450075807612914,-1.3583630565315377,-0.8155388527076809,-0.7353807271489459,0.4405799184688712,-0.6083325536228583,0.37560029135564565,0.22136630845385766,-0.3337878623489377,-0.37199456632442607,-0.9455563898373254
165,0.5,55,5986,5333,Los Cabos,30/07/2018,1925,1813,1,-0.09419242990265388,0.3443158817812254,0.6594880190679306,0.7351436548807141,0.9161480543056348,-0.6778518277861431,0.2220285458822133,-0.36607906422478254,-0.6526006975231147,0.4790951601750192,0.7673015822722008,0.7959041468001041,0.5693672885041959
13,0.0,413,44494,4894,Kitzbuhel,30/07/2018,1760,1883,1,0.47204758911447187,-1.5849912969773514,-0.3566742862504602,0.4112354183370487,-0.6846191582573327,2.0638291255088452,-0.9346208473372557,-0.48474743064098574,-0.9241267068897469,-1.256138101491043,-1.1053755898842168,-1.0679308462232195,-0.6252872900537152
498,-1.0,63,5442,33215,Washington,30/07/2018,2180,1948,1,0.8019100861898897,-0.7303376784402836,-0.39763571699445,1.4717895607117282,0.6492034114318056,0.8448841628602386,-1.0272715353590538,-1.472230544666233,-0.6632033188361162,-0.5233583157020044,0.09206307344729736,0.12159310573872527,1.1794036690444059
16,0.0,196,10580,5571,Kitzbuhel,30/07/2018,1799,1917,0,-0.13606104177851625,-0.059952696449764815,-1.0517004219390738,-0.12119948086559838,-0.4798079434941248,1.2431812402819848,0.3105220725564536,1.2726863792407301,0.936121840479367,-0.4150466679377783,-0.4616922934022001,-0.4648550669310542,-0.5998691075312064
570,0.0,5,5016,6064,Los Cabos,30/07/2018,1981,1809,0,-1.0465653829303574,0.6916536066925032,1.4122868900042946,-1.7972512600020085,-0.7545271327430022,2.480784790788761,1.3227707118217382,-0.21056695797901553,1.8052004346354873,0.7003086248283534,-0.04957658701966646,-0.08770430186949452,0.8743854787743008
297,0.0,234,4994,644,Washington,30/07/2018,1913,2189,0,0.4155856987212155,-0.584442013363841,-0.5815820120761882,-0.33451906001607523,-0.6966139757048495,0.279334544417367,-0.46481195496696043,-1.1485103891851183,0.41403714411769094,-0.5700915531374394,-0.7113895649264315,-0.7117141844436728,-1.4030836752424827
2,0.0,539,6204,5216,Los Cabos,30/07/2018,1666,2272,0,1.050240805112909,-0.7606774956535177,-4.332871597380849,-3.944502618713415,-4.262871922165923,-0.05187641539179624,-1.101938096251107,5.005805224087407,3.9781695015577605,-1.6574957929294665,-3.2087317536171107,-3.3639548758393705,-3.08068372172806
325,-1.0,230,6219,5364,Kitzbuhel,30/07/2018,2128,1927,0,0.2431692208930213,0.9180368336216933,0.8670578268319628,0.1419468841504424,1.0251357022170837,-0.1335947821126531,0.2729184919401101,-0.6381739454634879,0.37354614885259824,1.0632923696952534,1.134430047868511,1.1174667360678903,1.0218109374048516
45,0.0,417,9719,4794,Kitzbuhel,30/07/2018,1857,1870,0,-0.37243079680490265,-0.2790713095434685,0.8204730438843422,-0.6266001108508231,-0.4787459982212674,-0.6935267158901393,-0.1688224419355883,0.23097979902005325,-0.07056634765747612,-0.032198757884687956,-0.2911603720252149,-0.30494242503995306,-0.06608727455852274
