match_id;tournament_name;season;tournament_id;date;level;surface;round;best_of;player_id;player_rank;player_elo_rating;opponent_id;opponent_rank;opponent_elo_rating;outcome;minutes;p_1st_in;o_1st_in;p_sv_pt;o_sv_pt;p_1st_won;o_1st_won;p_2nd_won;o_2nd_won;p_ace;o_ace;p_df;o_df;p_bp_sv;o_bp_sv;p_bp_fc;o_bp_fc;p_matches;p_sv_gms;o_sv_gms
170533;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5663;23;2074;4868;81;1920;;101;49;57;78;90;38;35;16;15;9;6;5;4;2;7;3;13;1;13;14
170534;Wimbledon;2019;17;01/07/2019;G;G;R64;5;4269;37;1991;6364;30;1981;;223;93;103;146;155;72;76;27;19;16;5;10;4;2;7;8;13;1;27;25
170535;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5333;89;1831;3333;80;1860;;187;119;94;160;146;94;78;27;28;9;38;3;8;1;4;1;7;1;29;25
170536;Wimbledon;2019;17;01/07/2019;G;G;R64;5;4728;8;2161;4385;288;1809;;179;74;89;111;138;65;58;22;27;24;3;3;2;1;4;1;8;1;20;20
170537;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5539;26;1946;4311;73;1865;;217;113;90;169;155;84;64;26;31;9;16;4;9;14;13;18;19;1;25;24
170538;Wimbledon;2019;17;01/07/2019;G;G;R64;5;24021;63;1842;4526;19;2104;;193;116;87;163;144;83;71;31;36;23;17;2;5;10;7;12;10;1;27;28
170539;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5670;17;2104;4894;76;1856;;153;65;87;103;127;54;59;28;24;32;9;5;4;3;6;4;8;1;20;18
170540;Wimbledon;2019;17;01/07/2019;G;G;R64;5;11547;9;2063;3852;54;1955;;164;76;86;119;136;62;65;23;23;10;18;8;8;8;6;10;10;1;21;21
170541;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5131;22;2086;4326;221;1856;RET;93;49;45;73;79;39;30;14;12;5;6;2;1;0;6;0;10;1;12;11
170542;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5324;32;1988;45000;67;1872;RET;92;41;54;71;83;34;36;15;17;9;1;8;3;5;4;6;6;1;12;11
170543;Wimbledon;2019;17;01/07/2019;G;G;R64;5;6196;124;1866;4654;45;1945;;177;85;89;117;143;70;62;17;31;21;9;3;3;3;10;5;13;1;22;21
170544;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5016;65;1992;25898;79;1911;;96;53;59;78;104;45;30;12;27;26;7;4;1;5;8;5;13;1;13;13
170545;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5349;64;1871;11485;35;1900;;127;51;61;83;108;38;36;18;17;2;7;0;7;7;9;8;16;1;12;12
170546;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5801;94;1801;4467;25;1944;;228;91;105;157;155;67;73;26;18;21;4;3;7;7;4;14;13;1;25;25
170547;Wimbledon;2019;17;01/07/2019;G;G;R64;5;4921;10;2082;5902;51;1936;;218;100;92;175;166;73;67;40;41;5;16;8;9;10;5;14;9;1;27;26
170548;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5303;69;1851;5220;18;2089;;132;47;51;88;107;39;42;26;25;9;9;1;8;12;6;12;9;1;15;15
170549;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5543;61;1907;5918;16;1933;;146;63;71;101;110;45;41;22;18;5;3;3;3;6;10;8;16;1;15;15
170550;Wimbledon;2019;17;01/07/2019;G;G;R64;5;4541;72;2050;5564;77;1864;;106;52;42;88;83;45;30;22;25;13;2;2;3;3;3;4;7;1;16;15
170551;Wimbledon;2019;17;01/07/2019;G;G;R64;5;4742;2;2412;6387;43;2073;;184;73;87;115;122;60;66;30;20;10;29;2;3;0;3;2;5;1;23;21
170552;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5442;7;2155;11787;55;1854;;108;43;53;61;83;34;30;12;9;1;1;2;7;0;5;2;12;1;13;13
170553;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5438;71;1874;45106;29;1920;;201;96;85;167;132;71;66;40;28;12;12;9;4;7;2;10;4;1;26;23
170554;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5515;33;2043;26007;31;1993;;135;78;80;134;124;65;62;33;24;22;14;10;5;2;0;3;3;1;22;22
170555;Wimbledon;2019;17;01/07/2019;G;G;R64;5;5055;58;1866;4544;12;2072;;186;118;114;149;151;90;80;18;20;6;34;0;1;7;5;8;9;1;26;24
170556;Wimbledon;2019;17;01/07/2019;G;G;R64;5;26414;20;2027;4570;135;1880;;102;55;45;79;84;47;35;16;16;16;1;3;6;0;4;1;8;1;16;13
170557;Wimbledon;2019;17;01/07/2019;G;G;R64;5;6029;24;2014;36222;130;1751;;113;58;60;82;106;42;40;14;15;3;7;1;7;3;9;4;15;1;14;13
170558;Wimbledon;2019;17;01/07/2019;G;G;R64;5;6284;28;1964;6282;116;1748;;97;44;65;73;106;39;41;21;18;6;1;4;9;0;5;0;9;1;14;16
170559;Wimbledon;2019;17;01/07/2019;G;G;R64;5;3819;3;2365;26456;169;1718;;97;46;50;73;86;42;31;19;18;10;1;2;7;2;1;2;5;1;15;13
170560;Wimbledon;2019;17;01/07/2019;G;G;R32;5;4920;1;2381;27835;48;1915;;180;87;82;132;135;71;56;23;28;9;13;8;7;3;13;3;17;1;21;21
170561;Wimbledon;2019;17;01/07/2019;G;G;R32;5;44830;66;1831;44825;21;2002;;130;52;67;83;101;41;49;19;12;4;11;2;9;3;5;4;10;1;15;16
170562;Wimbledon;2019;17;01/07/2019;G;G;R32;5;5663;23;2081;6407;13;2098;;211;67;104;135;174;56;67;35;33;10;20;4;9;6;11;11;18;1;24;24
170563;Wimbledon;2019;17;01/07/2019;G;G;R32;5;4269;37;2004;5333;89;1850;;139;70;59;108;100;54;36;18;23;12;2;6;4;10;6;12;10;1;16;17
170564;Wimbledon;2019;17;01/07/2019;G;G;R32;5;5539;26;1956;4728;8;2164;;154;85;59;121;94;65;48;16;15;4;14;3;4;8;8;9;11;1;17;15
170565;Wimbledon;2019;17;01/07/2019;G;G;R32;5;5670;17;2109;24021;63;1870;;102;55;60;73;88;51;35;11;14;13;13;2;5;3;6;3;10;1;14;14
170566;Wimbledon;2019;17;01/07/2019;G;G;R32;5;5131;22;2091;11547;9;2072;;113;56;54;81;84;46;36;19;17;4;9;0;2;0;8;0;11;1;16;13
170567;Wimbledon;2019;17;01/07/2019;G;G;R32;5;5324;32;1996;6196;124;1885;;165;80;105;140;137;66;81;38;17;19;18;5;3;3;8;4;9;1;23;24
170568;Wimbledon;2019;17;01/07/2019;G;G;R32;5;5016;65;2002;5349;64;1888;;113;67;68;102;101;57;48;18;21;27;4;6;3;0;3;1;6;1;17;18
170569;Wimbledon;2019;17;01/07/2019;G;G;R32;5;5801;94;1828;4921;10;2090;;148;72;74;115;111;49;47;30;20;13;5;3;6;5;6;7;10;1;17;14
170570;Wimbledon;2019;17;01/07/2019;G;G;R32;5;5303;69;1877;5543;61;1922;;236;119;94;183;150;76;63;32;29;5;5;1;6;17;8;24;16;1;26;26
170571;Wimbledon;2019;17;01/07/2019;G;G;R32;5;4742;2;2415;4541;72;2056;;108;44;45;63;81;39;31;14;13;11;11;1;4;0;6;0;11;1;13;12
170572;Wimbledon;2019;17;01/07/2019;G;G;R32;5;5442;7;2158;5438;71;1892;;110;47;70;63;113;40;47;9;12;2;6;2;5;0;8;1;14;1;13;14
170573;Wimbledon;2019;17;01/07/2019;G;G;R32;5;5055;58;1890;5515;33;2053;;198;117;74;166;143;78;61;27;32;7;26;0;7;13;10;15;13;1;22;22
170574;Wimbledon;2019;17;01/07/2019;G;G;R32;5;26414;20;2034;6029;24;2018;;259;121;115;201;173;97;84;40;40;22;2;7;3;13;7;15;9;1;29;29
170575;Wimbledon;2019;17;01/07/2019;G;G;R32;5;3819;3;2365;6284;28;1970;;126;71;51;102;106;54;34;18;30;6;6;0;3;3;5;4;9;1;16;17
170576;Wimbledon;2019;17;01/07/2019;G;G;R16;5;4920;1;2383;44830;66;1858;;102;46;51;66;85;36;33;16;13;3;6;1;2;0;4;0;9;1;13;13
170577;Wimbledon;2019;17;01/07/2019;G;G;R16;5;5663;23;2095;4269;37;2012;;179;76;88;118;137;60;63;20;23;8;18;3;6;2;10;5;13;1;20;20
170578;Wimbledon;2019;17;01/07/2019;G;G;R16;5;5539;26;1978;5670;17;2114;;222;122;99;168;153;88;82;25;28;6;33;3;8;10;9;13;12;1;28;27
170579;Wimbledon;2019;17;01/07/2019;G;G;R16;5;5131;22;2103;5324;32;2006;;112;61;50;86;106;49;38;11;20;1;18;5;9;4;4;5;9;1;15;14
170580;Wimbledon;2019;17;01/07/2019;G;G;R16;5;5016;65;2011;5801;94;1859;;177;96;97;146;149;80;77;30;31;25;13;5;3;4;4;4;5;1;26;23
170581;Wimbledon;2019;17;01/07/2019;G;G;R16;5;4742;2;2418;5303;69;1896;;105;35;52;61;76;30;29;18;11;5;4;3;0;0;2;0;8;1;12;12
170582;Wimbledon;2019;17;01/07/2019;G;G;R16;5;5442;7;2163;5055;58;1913;;163;71;81;120;122;47;53;30;18;4;10;2;1;8;8;11;13;1;19;18
170583;Wimbledon;2019;17;01/07/2019;G;G;R16;5;3819;3;2367;26414;20;2047;;74;42;26;61;58;37;18;13;11;5;3;1;3;1;1;1;7;1;12;11
170584;Wimbledon;2019;17;01/07/2019;G;G;QF;5;4920;1;2384;5663;23;2105;;117;49;34;83;76;37;21;17;16;3;4;3;5;5;3;6;10;1;12;12
170585;Wimbledon;2019;17;01/07/2019;G;G;QF;5;5131;22;2113;5539;26;1997;;187;89;90;134;139;63;62;26;22;4;14;1;5;11;12;13;16;1;20;20
170586;Wimbledon;2019;17;01/07/2019;G;G;QF;5;4742;2;2419;5016;65;2019;;127;55;56;92;92;45;41;20;10;10;22;2;3;6;10;7;16;1;14;14
170587;Wimbledon;2019;17;01/07/2019;G;G;QF;5;3819;3;2371;5442;7;2168;;156;70;79;106;138;57;45;21;33;12;3;4;2;5;10;6;14;1;19;18
170588;Wimbledon;2019;17;01/07/2019;G;G;SF;5;4920;1;2389;5131;22;2122;;169;74;71;115;106;57;48;21;17;9;5;3;2;4;3;5;8;1;18;17
170589;Wimbledon;2019;17;01/07/2019;G;G;SF;5;3819;3;2377;4742;2;2422;;182;79;81;116;127;58;60;23;22;14;10;1;4;6;8;8;10;1;19;20
170590;Wimbledon;2019;17;01/07/2019;G;G;F;5;4920;1;2394;3819;3;2394;;297;136;127;219;203;101;100;39;39;10;25;9;6;6;5;13;8;1;34;34
171365;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;5070;46;1943;5220;25;2067;;83;33;29;52;62;28;21;12;19;7;10;0;1;0;1;0;3;1;10;10
171364;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;5055;57;1894;45000;50;1892;;101;51;56;72;83;39;37;13;14;3;4;1;3;1;9;1;10;1;11;11
171363;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;5663;14;2111;4752;52;1995;;57;23;28;38;48;18;18;11;6;10;3;1;3;0;1;1;6;1;8;9
171362;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;25898;33;2016;6418;15;2014;;95;38;54;60;83;34;40;14;13;15;8;1;4;0;11;1;13;1;11;11
171351;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;4921;12;2034;5016;45;2014;;63;30;28;45;56;26;21;10;13;4;8;3;3;0;4;0;7;1;9;9
171350;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;5565;248;1814;6029;16;2061;;84;33;34;53;63;33;24;12;14;11;2;3;2;2;5;2;7;1;10;10
171349;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;5303;63;1894;5922;60;1952;;137;58;62;95;91;45;43;13;16;10;7;3;2;1;4;5;7;1;15;15
171348;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;11787;64;1869;4467;49;1894;;95;55;35;74;58;35;20;11;10;4;1;2;6;4;6;6;11;1;10;10
171347;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;44825;19;1959;22171;54;1867;RET;93;47;31;61;54;32;17;6;12;5;4;3;4;12;2;14;6;1;8;8
171346;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;27835;34;1940;11164;179;1737;;81;49;48;69;65;40;40;11;7;7;9;0;1;4;1;4;2;1;11;11
171345;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;4789;11;2053;32068;55;1872;;153;69;66;105;109;52;50;21;19;4;6;3;3;2;6;2;8;1;17;16
171344;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;4544;17;2034;45106;24;1999;;81;41;43;62;67;33;33;16;13;18;1;0;1;0;2;0;3;1;11;11
171343;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;6284;22;1982;4807;231;1610;;132;50;69;101;98;36;49;31;14;12;4;4;1;2;1;4;5;1;16;16
171342;Shanghai Masters;2019;339;07/10/2019;M;H;R64;3;33215;36;1982;26011;51;1920;;76;29;45;49;68;27;28;10;10;6;2;6;0;0;11;0;14;1;9;9
171341;Shanghai Masters;2019;339;07/10/2019;M;H;R32;3;3819;3;2345;5070;46;1957;;84;43;43;54;73;39;26;7;21;8;7;0;4;0;3;0;5;1;10;10
171340;Shanghai Masters;2019;339;07/10/2019;M;H;R32;3;5663;14;2118;5055;57;1905;RET;60;19;24;37;48;15;14;11;8;5;1;0;2;2;6;2;10;1;5;6
171339;Shanghai Masters;2019;339;07/10/2019;M;H;R32;3;25898;33;2025;5349;58;1925;;64;29;33;43;58;22;14;8;11;7;5;3;1;0;6;0;11;1;7;7
170653;Umag;2019;301;15/07/2019;B;C;R16;3;5219;208;1761;5922;58;1982;;157;58;79;105;110;38;52;30;17;10;5;2;0;5;10;8;14;1;17;16
170599;Bastad;2019;41;15/07/2019;B;C;R16;3;11769;64;1903;44482;124;1764;;101;38;50;61;81;28;29;12;13;3;1;4;7;2;10;4;14;1;11;10
170625;Newport;2019;193;15/07/2019;B;G;R16;3;4544;15;2053;11766;102;1723;;128;65;47;100;84;49;43;23;19;25;6;3;8;5;0;5;2;1;16;15
170598;Bastad;2019;41;15/07/2019;B;C;R16;3;4868;80;1922;6412;37;1915;;94;42;40;66;67;33;26;10;12;12;8;6;1;3;7;4;10;1;10;10
170652;Umag;2019;301;15/07/2019;B;C;R16;3;5868;105;1705;4921;9;2068;RET;37;16;21;29;34;15;11;6;3;5;0;2;2;0;0;0;3;1;5;5
170597;Bastad;2019;41;15/07/2019;B;C;QF;3;5070;99;1871;6134;77;1837;;135;44;56;71;97;33;35;17;17;3;1;2;3;4;10;5;15;1;12;12
170651;Umag;2019;301;15/07/2019;B;C;QF;3;6085;125;1792;5476;152;1714;;79;36;34;53;60;24;18;12;10;2;1;0;2;1;3;2;8;1;8;8
170624;Newport;2019;193;15/07/2019;B;G;QF;3;22171;83;1802;5801;72;1871;;71;35;38;57;71;25;22;10;14;10;2;3;8;1;5;4;10;1;10;11
170623;Newport;2019;193;15/07/2019;B;G;QF;3;4716;98;1818;4994;211;1764;;50;25;32;37;40;23;19;9;2;6;4;1;2;0;2;0;6;1;8;7
170650;Umag;2019;301;15/07/2019;B;C;QF;3;5571;36;1923;5370;87;1870;;152;71;47;97;95;47;31;12;21;1;6;3;1;5;8;9;14;1;15;15
170596;Bastad;2019;41;15/07/2019;B;C;QF;3;6214;71;1855;4752;50;1989;;171;63;74;113;123;47;50;23;22;8;13;5;7;7;14;9;17;1;15;16
170595;Bastad;2019;41;15/07/2019;B;C;QF;3;5630;70;1852;5303;56;1904;;78;37;38;56;58;28;19;9;12;3;2;1;2;4;2;6;7;1;10;10
170649;Umag;2019;301;15/07/2019;B;C;QF;3;11485;32;1891;4914;60;1935;;159;71;61;114;104;56;45;23;24;6;6;6;6;7;6;7;8;1;16;15
170622;Newport;2019;193;15/07/2019;B;G;QF;3;44830;48;1865;25609;141;1821;;145;60;64;103;98;46;38;16;19;9;3;8;4;10;7;13;12;1;14;15
170621;Newport;2019;193;15/07/2019;B;G;QF;3;4544;15;2055;5044;110;1800;;101;60;51;83;87;48;39;12;19;24;9;3;6;3;3;4;5;1;15;14
170648;Umag;2019;301;15/07/2019;B;C;QF;3;5219;208;1786;5868;105;1744;;142;55;52;100;106;36;38;26;26;8;3;4;6;5;4;8;8;1;14;16
170594;Bastad;2019;41;15/07/2019;B;C;QF;3;11769;64;1909;4868;80;1931;;74;39;32;56;54;28;22;10;5;2;6;2;5;6;0;7;4;1;9;8
170647;Umag;2019;301;15/07/2019;B;C;SF;3;5571;36;1932;6085;125;1803;RET;60;24;20;37;34;18;12;8;8;1;0;0;1;2;2;3;4;1;6;6
170593;Bastad;2019;41;15/07/2019;B;C;SF;3;6214;71;1871;5070;99;1881;;81;44;36;60;51;32;20;10;9;6;3;0;0;3;1;4;4;1;10;9
170620;Newport;2019;193;15/07/2019;B;G;SF;3;22171;83;1818;4716;98;1829;;129;49;49;100;85;36;39;25;18;10;3;14;6;0;3;4;6;1;16;15
170619;Newport;2019;193;15/07/2019;B;G;SF;3;4544;15;2059;44830;48;1875;;164;80;59;114;102;65;44;18;29;15;13;4;5;7;5;7;6;1;17;16
170646;Umag;2019;301;15/07/2019;B;C;SF;3;5219;208;1799;11485;32;1903;;98;38;43;73;59;27;23;18;9;1;2;5;0;9;4;10;8;1;9;9
170592;Bastad;2019;41;15/07/2019;B;C;SF;3;11769;64;1920;5630;70;1865;;64;34;27;51;44;25;15;10;8;6;1;2;3;3;2;4;6;1;9;8
170618;Newport;2019;193;15/07/2019;B;G;F;3;4544;15;2064;22171;83;1833;;75;38;45;60;70;30;31;14;10;5;4;3;6;1;0;2;3;1;10;11
170645;Umag;2019;301;15/07/2019;B;C;F;3;5571;36;1938;5219;208;1818;;110;48;55;68;82;34;32;12;14;2;0;0;2;0;5;2;9;1;12;12
170591;Bastad;2019;41;15/07/2019;B;C;F;3;11769;64;1929;6214;71;1883;;90;50;34;78;65;38;24;16;20;10;1;5;1;1;0;2;2;1;11;11
171446;Stockholm;2019;38;14/10/2019;B;H;R32;3;5016;50;2005;10580;126;1786;;86;51;45;76;73;43;36;14;16;20;6;3;1;3;3;3;4;1;11;11
171392;Antwerp;2019;353;14/10/2019;B;H;R32;3;44830;70;1826;6061;176;1719;;73;34;49;50;63;30;31;11;7;7;2;2;1;0;4;1;7;1;11;11
171418;Moscow;2019;305;14/10/2019;B;H;R32;3;6134;80;1841;5564;67;1845;;102;45;42;73;78;34;27;14;18;7;2;2;5;2;2;4;7;1;13;14
171445;Stockholm;2019;38;14/10/2019;B;H;R32;3;25953;124;1619;4664;63;1890;;100;47;48;76;78;33;25;17;13;8;1;3;5;4;5;6;11;1;13;13
171391;Antwerp;2019;353;14/10/2019;B;H;R32;3;26755;88;1742;4752;57;1988;;110;49;49;79;71;35;37;12;8;3;10;3;3;4;2;7;5;1;13;13
171417;Moscow;2019;305;14/10/2019;B;H;R32;3;4311;72;1858;6412;38;1897;;162;64;70;122;122;44;50;32;25;7;6;4;9;8;6;12;8;1;17;16
171390;Antwerp;2019;353;14/10/2019;B;H;R32;3;5539;20;1971;5367;111;1850;;145;66;66;118;110;49;57;32;17;16;4;5;4;5;8;7;10;1;17;17
171444;Stockholm;2019;38;14/10/2019;B;H;R32;3;5793;35;2001;5349;52;1917;;89;45;35;58;70;33;24;8;15;5;4;1;1;4;5;4;8;1;9;10
171416;Moscow;2019;305;14/10/2019;B;H;R32;3;4585;152;1826;6214;51;1877;;135;65;76;106;121;52;53;23;26;20;9;4;3;2;9;4;12;1;17;16
171389;Antwerp;2019;353;14/10/2019;B;H;R32;3;5644;92;1781;5630;77;1824;;87;38;54;58;76;31;36;12;9;9;3;0;3;0;4;2;7;1;11;11
171443;Stockholm;2019;38;14/10/2019;B;H;R32;3;6401;74;1924;5420;46;1903;;137;68;56;96;92;44;38;14;13;2;6;0;2;15;9;18;14;1;13;13
171388;Antwerp;2019;353;14/10/2019;B;H;R32;3;4913;243;2168;6279;158;1683;;104;40;48;73;67;30;25;15;10;5;0;5;1;2;2;5;6;1;11;11
171415;Moscow;2019;305;14/10/2019;B;H;R32;3;5055;58;1900;5528;113;1792;;77;37;33;62;53;28;26;12;5;0;4;1;0;0;5;1;8;1;10;9
171442;Stockholm;2019;38;14/10/2019;B;H;R32;3;5922;60;1940;34554;59;1888;;93;32;46;56;81;27;25;13;19;5;1;3;1;4;7;5;11;1;10;11
171387;Antwerp;2019;353;14/10/2019;B;H;R32;3;4654;45;1888;6184;79;1781;;67;28;51;44;66;27;33;10;7;3;8;2;5;0;5;0;8;1;9;10
171414;Moscow;2019;305;14/10/2019;B;H;R32;3;5166;44;1925;5986;93;1855;;72;33;29;58;48;25;18;14;5;3;1;2;3;2;3;4;8;1;9;9
171441;Stockholm;2019;38;14/10/2019;B;H;R32;3;5543;43;1922;6057;184;1835;;112;56;64;83;101;40;43;13;15;6;9;3;3;6;10;9;13;1;13;13
171386;Antwerp;2019;353;14/10/2019;B;H;R32;3;4541;36;2058;32068;56;1866;;79;32;34;54;54;28;23;14;11;5;5;2;3;1;2;1;4;1;10;9
171440;Stockholm;2019;38;14/10/2019;B;H;R32;3;5636;213;1773;11762;97;1648;;106;43;56;66;85;33;37;14;12;5;5;2;4;1;9;2;13;1;12;12
171413;Moscow;2019;305;14/10/2019;B;H;R32;3;45000;49;1880;44758;424;1660;;72;30;43;54;68;25;20;10;12;5;2;4;1;2;3;4;9;1;9;10
171385;Antwerp;2019;353;14/10/2019;B;H;R32;3;4467;47;1882;4326;179;1805;;64;23;35;41;48;21;18;12;7;3;3;3;0;2;4;2;8;1;8;7
171412;Moscow;2019;305;14/10/2019;B;H;R32;3;4868;66;1941;11769;78;1901;;69;30;38;45;65;27;26;10;10;7;6;2;0;0;6;0;9;1;9;9
171439;Stockholm;2019;38;14/10/2019;B;H;R32;3;44482;75;1772;5303;64;1893;;105;46;39;68;67;25;21;14;12;2;3;2;1;3;4;7;10;1;11;11
170736;Hamburg;2019;10;22/07/2019;A;C;R16;3;4868;77;1933;4752;65;1978;;115;46;51;74;79;35;35;20;16;5;4;3;3;3;3;4;5;1;12;12
170683;Atlanta;2019;341;22/07/2019;B;H;R16;3;11787;54;1861;26755;117;1653;;70;34;32;53;48;28;20;12;12;4;4;3;2;0;1;0;3;1;10;9
170708;Gstaad;2019;14;22/07/2019;B;C;R16;3;5636;455;1732;6196;142;1880;;134;62;64;98;99;46;46;23;19;3;8;3;6;3;6;5;8;1;16;15
170735;Hamburg;2019;10;22/07/2019;A;C;R16;3;5793;59;1916;5515;36;2037;;85;34;32;59;62;26;22;10;10;6;6;1;3;3;2;6;7;1;10;9
170682;Atlanta;2019;341;22/07/2019;B;H;R16;3;6057;106;1840;5044;100;1805;;79;47;39;67;69;37;31;9;14;12;3;1;10;1;1;2;3;1;11;11
170734;Hamburg;2019;10;22/07/2019;A;C;R16;3;4921;10;2055;45307;150;1712;;81;29;41;57;67;24;28;18;12;7;4;3;3;1;2;2;5;1;11;11
170707;Gstaad;2019;14;22/07/2019;B;C;R16;3;5333;90;1826;32068;52;1870;;125;49;62;78;92;39;41;17;15;1;10;3;1;3;2;5;5;1;14;14
170681;Atlanta;2019;341;22/07/2019;B;H;R16;3;45106;34;1905;5602;94;1725;;67;23;29;47;52;21;22;19;13;4;4;2;4;0;0;0;2;1;10;10
170706;Gstaad;2019;14;22/07/2019;B;C;R16;3;5303;49;1901;26041;265;1732;;92;42;38;65;64;34;26;11;13;1;3;1;3;2;4;2;6;1;10;10
170680;Atlanta;2019;341;22/07/2019;B;H;R16;3;5543;55;1911;5420;42;1921;;148;58;46;114;86;49;32;22;21;4;3;10;6;15;1;19;6;1;16;16
170733;Hamburg;2019;10;22/07/2019;A;C;R16;3;25898;78;1910;34554;69;1893;;121;57;68;83;95;45;43;15;14;8;5;4;2;3;4;5;7;1;15;15
170705;Gstaad;2019;14;22/07/2019;B;C;R16;3;5131;13;2117;44494;89;1799;;113;44;62;72;88;34;43;16;10;2;5;3;1;2;8;3;10;1;11;11
170732;Hamburg;2019;10;22/07/2019;A;C;R16;3;6219;4;2193;5902;50;1938;;96;28;37;55;67;26;22;17;14;4;1;4;4;1;9;1;12;1;10;9
170679;Atlanta;2019;341;22/07/2019;B;H;R16;3;24021;57;1873;4544;14;2068;;153;66;71;111;111;60;63;30;22;31;33;3;8;3;2;3;2;1;18;18
170731;Hamburg;2019;10;22/07/2019;A;C;QF;3;644;5;2109;5922;58;1984;;140;57;58;81;91;39;37;9;15;12;2;5;2;1;8;5;13;1;14;14
170704;Gstaad;2019;14;22/07/2019;B;C;QF;3;5070;85;1893;6134;74;1844;;76;33;29;52;45;25;17;11;4;4;1;0;3;3;2;3;6;1;8;7
170678;Atlanta;2019;341;22/07/2019;B;H;QF;3;26007;32;1985;45000;66;1883;;66;31;24;57;47;28;19;16;13;11;6;4;1;0;1;0;3;1;10;9
170703;Gstaad;2019;14;22/07/2019;B;C;QF;3;4664;79;1824;5571;26;1951;;126;53;76;77;104;40;47;12;14;1;2;2;2;5;8;6;10;1;11;11
170730;Hamburg;2019;10;22/07/2019;A;C;QF;3;5918;16;1933;4868;77;1944;;67;30;31;55;43;23;18;14;5;3;2;4;3;3;3;4;7;1;9;8
170677;Atlanta;2019;341;22/07/2019;B;H;QF;3;11787;54;1866;45438;95;1823;;95;45;44;72;72;33;33;11;9;6;8;4;4;4;5;6;9;1;11;11
170702;Gstaad;2019;14;22/07/2019;B;C;QF;3;5636;455;1758;5333;90;1840;;121;53;45;87;78;39;33;17;17;5;3;4;1;3;1;6;4;1;14;14
170729;Hamburg;2019;10;22/07/2019;A;C;QF;3;5793;59;1930;4921;10;2057;;158;61;68;91;137;39;45;13;27;2;3;5;6;5;17;10;23;1;14;15
170676;Atlanta;2019;341;22/07/2019;B;H;QF;3;45106;34;1910;6057;106;1850;RET;39;22;23;31;38;21;15;4;3;8;5;2;2;0;2;0;5;1;6;5
170701;Gstaad;2019;14;22/07/2019;B;C;QF;3;5303;49;1906;5131;13;2119;;123;62;65;85;99;48;41;9;16;5;6;0;3;2;1;5;6;1;15;16
170675;Atlanta;2019;341;22/07/2019;B;H;QF;3;24021;57;1889;5543;55;1921;;95;44;48;69;68;36;37;16;12;23;3;2;2;0;2;0;3;1;12;12
170728;Hamburg;2019;10;22/07/2019;A;C;QF;3;25898;78;1919;6219;4;2196;;107;38;52;73;79;32;40;20;13;2;4;2;2;2;3;4;5;1;12;12
170700;Gstaad;2019;14;22/07/2019;B;C;SF;3;5070;85;1902;4664;79;1841;;113;57;47;85;63;40;27;16;11;6;2;1;0;6;1;8;4;1;11;11
170727;Hamburg;2019;10;22/07/2019;A;C;SF;3;5918;16;1944;644;5;2115;;187;57;69;130;114;38;49;38;18;4;14;9;9;16;4;20;8;1;16;16
170674;Atlanta;2019;341;22/07/2019;B;H;SF;3;26007;32;1991;11787;54;1876;;98;47;53;84;80;36;34;21;13;15;4;3;4;1;4;2;7;1;13;12
170699;Gstaad;2019;14;22/07/2019;B;C;SF;3;5636;455;1779;5303;49;1922;;119;50;42;80;77;29;23;16;14;2;3;3;1;4;9;8;16;1;12;12
170726;Hamburg;2019;10;22/07/2019;A;C;SF;3;25898;78;1937;5793;59;1944;;111;53;54;90;82;38;32;19;13;11;5;2;2;4;4;7;9;1;15;14
170673;Atlanta;2019;341;22/07/2019;B;H;SF;3;45106;34;1918;24021;57;1900;;148;47;67;93;118;45;51;27;27;5;28;4;5;0;7;0;9;1;16;17
170698;Gstaad;2019;14;22/07/2019;B;C;F;3;5070;85;1911;5636;455;1802;;81;37;37;57;58;26;19;12;11;0;0;0;1;4;3;5;7;1;9;8
