match_id;tournament_name;season;tournament_id;date;level;surface;round;best_of;player_id;player_rank;player_elo_rating;opponent_id;opponent_rank;opponent_elo_rating;outcome;minutes;p_1st_in;o_1st_in;p_sv_pt;o_sv_pt;p_1st_won;o_1st_won;p_2nd_won;o_2nd_won;p_ace;o_ace;p_df;o_df;p_bp_sv;o_bp_sv;p_bp_fc;o_bp_fc;p_matches;p_sv_gms;o_sv_gms
168983;Adelaide;2019;86;31/12/2018;B;H;R32;3;6387;35;2094;5978;62;1884;;128;80;77;119;113;63;60;24;24;44;27;3;3;1;5;2;5;1;18;18
169011;Doha;2019;309;31/12/2018;B;H;R32;3;5131;24;2038;26414;54;1873;;69;34;28;51;45;27;17;12;7;3;4;2;1;2;0;2;3;1;9;8
169040;Pune;2019;325;31/12/2018;B;H;R32;3;5324;52;1930;6315;120;1797;;87;44;50;79;70;37;38;18;9;18;5;3;1;7;2;7;4;1;10;11
168982;Adelaide;2019;86;31/12/2018;B;H;R32;3;5670;18;2104;5370;67;1878;;47;29;30;38;43;27;16;5;2;18;4;0;1;0;4;0;8;1;8;7
168530;Metz;2018;243;17/09/2018;B;H;R16;3;4893;166;1766;6282;155;1592;;57;27;35;44;57;25;20;9;7;5;1;2;2;1;8;1;12;1;8;7
168557;St. Petersburg;2018;322;17/09/2018;B;H;R16;3;6051;22;1900;5034;77;1797;;95;43;49;70;86;36;39;12;13;11;11;2;2;0;11;2;14;1;12;12
168531;Metz;2018;243;17/09/2018;B;H;R16;3;5918;31;1916;44830;108;1842;;129;58;72;110;105;46;54;28;17;12;13;5;1;0;6;2;9;1;17;16
168558;St. Petersburg;2018;322;17/09/2018;B;H;R16;3;6407;35;1986;5055;87;1894;;83;41;35;68;55;32;22;12;10;5;0;7;0;4;2;5;5;1;10;9
168532;Metz;2018;243;17/09/2018;B;H;R16;3;5442;12;2185;5367;45;1896;;94;42;38;75;69;33;30;19;14;5;8;0;2;3;0;4;2;1;11;10
168559;St. Petersburg;2018;322;17/09/2018;B;H;R16;3;6219;8;2129;5515;50;1916;;94;40;43;71;79;32;31;15;19;10;5;5;4;3;4;4;6;1;11;11
168560;St. Petersburg;2018;322;17/09/2018;B;H;QF;3;5364;65;1981;33215;34;1990;;123;47;58;84;93;36;40;23;21;3;7;1;3;2;3;4;6;1;15;15
168533;Metz;2018;243;17/09/2018;B;H;QF;3;5420;107;1818;5564;103;1790;;102;53;45;78;74;41;31;12;13;7;4;1;1;7;6;9;9;1;11;11
168534;Metz;2018;243;17/09/2018;B;H;QF;3;4467;39;1947;4752;25;2033;;94;36;39;64;60;29;29;15;6;4;7;2;3;1;1;2;4;1;10;10
168561;St. Petersburg;2018;322;17/09/2018;B;H;QF;3;4526;88;2116;5986;28;1912;;72;38;48;55;69;27;29;12;11;6;2;0;1;3;5;4;8;1;10;9
168535;Metz;2018;243;17/09/2018;B;H;QF;3;4893;166;1774;20265;120;1772;;127;53;56;86;89;33;37;18;15;6;2;0;1;4;10;8;14;1;14;13
168562;St. Petersburg;2018;322;17/09/2018;B;H;QF;3;5131;26;2047;6051;22;1907;;86;46;46;65;74;40;34;12;11;2;4;2;3;2;6;2;7;1;11;10
168536;Metz;2018;243;17/09/2018;B;H;QF;3;5442;12;2188;5918;31;1924;;127;47;78;78;119;39;47;13;21;10;10;1;5;5;7;8;12;1;14;15
168563;St. Petersburg;2018;322;17/09/2018;B;H;QF;3;6219;8;2133;6407;35;1992;;126;41;55;82;99;32;37;23;22;10;3;1;6;1;12;3;15;1;14;15
168537;Metz;2018;243;17/09/2018;B;H;SF;3;4467;39;1959;5420;107;1830;;78;30;39;46;63;24;23;11;9;3;1;0;1;0;6;0;10;1;8;8
168564;St. Petersburg;2018;322;17/09/2018;B;H;SF;3;5364;65;1991;4526;88;2120;;137;60;52;102;85;48;37;21;18;10;6;4;0;4;1;6;4;1;16;15
168538;Metz;2018;243;17/09/2018;B;H;SF;3;4893;166;1790;5442;12;2191;;130;73;60;112;85;53;43;17;16;13;5;1;1;7;2;9;4;1;15;15
168565;St. Petersburg;2018;322;17/09/2018;B;H;SF;3;6219;8;2138;5131;26;2053;;85;40;38;59;61;29;25;13;12;15;1;1;2;1;6;1;8;1;10;9
168539;Metz;2018;243;17/09/2018;B;H;F;3;4467;39;1965;4893;166;1818;;79;40;37;56;59;34;25;9;7;10;2;1;0;3;3;4;6;1;10;9
168566;St. Petersburg;2018;322;17/09/2018;B;H;F;3;6219;8;2145;5364;65;2004;;68;21;27;45;44;18;18;16;6;3;4;1;1;2;3;2;7;1;8;8
168621;Beijing;2018;317;01/10/2018;A;H;R32;3;644;5;2166;5131;26;2032;;91;34;48;54;82;26;24;10;20;4;3;3;4;1;5;3;9;1;10;10
168654;Tokyo;2018;152;01/10/2018;A;H;R32;3;6387;27;2122;6401;95;1921;;73;50;53;74;74;42;37;12;11;20;3;5;0;2;7;3;9;1;12;12
168655;Tokyo;2018;152;01/10/2018;A;H;R32;3;4752;25;2008;6031;65;1844;;96;44;39;74;66;30;26;20;16;7;9;0;3;2;1;3;3;1;11;10
168656;Tokyo;2018;152;01/10/2018;A;H;R32;3;5442;12;2174;5209;110;1749;;82;44;39;67;64;28;23;12;10;6;3;2;1;6;1;7;6;1;8;9
168657;Tokyo;2018;152;01/10/2018;A;H;R32;3;5324;63;1943;11769;47;1896;;91;36;48;75;76;28;28;18;15;10;4;2;3;8;4;11;8;1;11;11
168626;Beijing;2018;317;01/10/2018;A;H;R32;3;5571;55;1922;5565;83;1818;;126;54;61;74;102;36;43;14;19;0;8;1;5;0;9;3;12;1;14;14
168627;Beijing;2018;317;01/10/2018;A;H;R32;3;26414;58;1879;4914;52;1931;;75;31;36;50;55;25;23;11;6;4;3;4;4;5;2;5;6;1;8;9
168658;Tokyo;2018;152;01/10/2018;A;H;R32;3;45106;38;1918;4467;29;1972;;185;55;77;106;129;42;50;23;24;3;8;4;4;8;8;11;13;1;16;16
168644;Beijing;2018;317;01/10/2018;A;H;R16;3;5216;4;2287;11547;24;2057;;99;51;49;70;65;39;34;9;8;11;7;1;0;2;2;3;4;1;11;11
168675;Tokyo;2018;152;01/10/2018;A;H;R16;3;5515;56;1928;4868;42;1946;;139;68;69;110;103;57;57;24;19;17;14;3;6;3;1;3;2;1;17;17
168676;Tokyo;2018;152;01/10/2018;A;H;QF;3;4752;25;2025;4728;9;2132;;115;40;61;75;87;32;41;19;14;6;22;7;1;1;2;3;4;1;12;12
168645;Beijing;2018;317;01/10/2018;A;H;QF;3;5918;34;1934;4291;61;1876;;68;22;28;46;62;18;18;15;12;6;3;2;5;1;4;1;8;1;8;8
168677;Tokyo;2018;152;01/10/2018;A;H;QF;3;5442;12;2179;26578;15;2006;;82;33;35;49;61;28;22;8;10;6;4;0;5;0;7;1;11;1;9;9
168646;Beijing;2018;317;01/10/2018;A;H;QF;3;6364;16;1999;5571;55;1944;;93;44;33;81;62;35;27;20;16;3;7;2;0;2;1;2;2;1;11;10
168647;Beijing;2018;317;01/10/2018;A;H;QF;3;4921;13;2052;5902;45;1907;;98;46;32;71;73;30;21;16;20;2;4;1;6;5;5;6;8;1;10;10
168678;Tokyo;2018;152;01/10/2018;A;H;QF;3;6407;32;2006;5670;20;2156;;75;37;38;60;57;31;33;17;8;2;14;0;2;0;0;0;1;1;11;10
168648;Beijing;2018;317;01/10/2018;A;H;QF;3;5216;4;2291;5922;36;1880;;62;29;25;43;41;24;12;8;6;12;1;1;2;3;3;3;8;1;7;8
168679;Tokyo;2018;152;01/10/2018;A;H;QF;3;33215;31;2004;5515;56;1939;;141;55;74;99;118;44;53;26;25;16;9;4;3;2;4;3;5;1;16;16
168680;Tokyo;2018;152;01/10/2018;A;H;SF;3;5442;12;2184;4752;25;2037;;90;38;40;52;71;32;28;9;12;10;7;0;2;0;5;0;8;1;9;10
168649;Beijing;2018;317;01/10/2018;A;H;SF;3;5918;34;1943;6364;16;2007;;99;41;38;73;73;32;24;15;19;7;3;4;1;4;3;6;6;1;11;11
168681;Tokyo;2018;152;01/10/2018;A;H;SF;3;6407;32;2020;33215;31;2012;;63;35;32;54;51;28;20;12;9;12;4;0;5;1;2;1;5;1;9;9
168651;Beijing;2018;317;01/10/2018;A;H;F;3;5918;34;1956;5216;4;2294;;99;45;41;75;65;33;31;17;9;3;11;5;0;7;6;7;8;1;10;10
168682;Tokyo;2018;152;01/10/2018;A;H;F;3;6407;32;2030;5442;12;2190;;63;27;32;43;49;25;23;13;5;8;4;1;3;1;2;1;5;1;9;9
168703;Shanghai Masters;2018;339;08/10/2018;M;H;R64;3;5016;57;1960;6029;16;2011;;66;39;35;58;57;34;24;9;11;14;0;1;6;3;3;4;6;1;10;9
168704;Shanghai Masters;2018;339;08/10/2018;M;H;R64;3;11429;78;1784;5670;20;2142;;114;63;56;91;88;47;43;18;15;7;23;3;4;3;3;4;6;1;15;15
168705;Shanghai Masters;2018;339;08/10/2018;M;H;R64;3;5131;28;2027;25898;73;1887;;98;33;45;62;82;17;32;20;11;6;7;2;5;2;8;4;12;1;10;9
168706;Shanghai Masters;2018;339;08/10/2018;M;H;R64;3;6407;22;2046;5573;216;1746;;146;55;72;99;116;46;58;23;19;13;10;5;8;2;3;3;4;1;15;16
168707;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;4920;3;2396;4868;41;1942;;83;40;44;53;65;34;31;6;8;4;7;2;3;0;2;0;5;1;10;11
168708;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;6051;21;1912;11176;26;1990;;;85;84;113;109;58;57;16;15;7;6;2;0;4;2;8;5;1;17;17
168709;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;26578;15;2011;11547;27;2060;;;49;50;73;75;40;41;11;11;6;5;2;0;3;2;4;4;1;11;11
168710;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;4728;8;2120;5055;83;1896;;;31;32;45;51;27;15;9;12;14;1;3;2;0;0;0;3;1;9;8
168711;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;644;5;2156;5918;23;1988;;;43;46;63;73;36;32;9;12;12;9;0;5;4;7;5;10;1;11;11
168712;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;45106;33;1929;5324;62;1959;;;54;27;75;60;36;18;11;16;2;1;2;0;6;3;7;6;1;10;9
168713;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;6364;14;2001;4311;47;1885;;;43;39;62;62;33;28;10;9;8;3;1;2;3;3;4;6;1;10;9
168714;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;11769;48;1897;5220;6;2171;;129;62;62;95;90;47;50;17;14;15;17;0;6;5;3;8;5;1;16;16
168715;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;5044;51;1888;6219;7;2156;;165;83;61;126;119;59;50;22;27;14;12;3;3;6;5;9;9;1;17;17
168716;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;5367;68;1897;5902;42;1911;;157;85;64;134;105;62;48;25;24;7;15;1;4;9;3;10;5;1;17;17
168717;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;6418;19;2052;5602;104;1771;;73;31;39;40;62;28;27;8;8;4;6;0;3;0;2;0;5;1;9;9
168718;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;5216;4;2275;4752;25;2038;;;53;60;79;77;41;44;13;8;9;12;2;0;0;1;1;3;1;12;12
168719;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;5442;12;2175;44884;415;1677;;;42;47;62;75;28;32;14;9;3;3;0;1;0;5;2;10;1;12;12
168720;Shanghai Masters;2018;339;08/10/2018;M;H;R32;3;5016;57;1972;26007;59;1919;;;71;61;104;95;58;42;16;21;13;12;3;3;3;1;4;4;1;17;16
168725;Shanghai Masters;2018;339;08/10/2018;M;H;R16;3;644;5;2162;45106;33;1941;;69;34;33;52;50;28;20;11;7;6;0;2;2;5;1;5;4;1;9;8
168732;Shanghai Masters;2018;339;08/10/2018;M;H;QF;3;644;5;2166;6364;14;2016;;71;35;36;54;52;27;28;14;6;4;7;2;3;1;0;1;2;1;10;10
168735;Shanghai Masters;2018;339;08/10/2018;M;H;SF;3;4920;3;2402;644;5;2172;;60;33;19;46;34;26;10;7;6;0;2;1;3;0;2;0;6;1;8;7
168792;Stockholm;2018;38;15/10/2018;B;H;R32;3;5034;81;1773;6107;69;1864;;67;24;43;50;55;22;24;14;6;2;0;2;1;1;6;2;10;1;9;8
168765;Moscow;2018;305;15/10/2018;B;H;R32;3;5571;50;1935;6096;215;1708;;89;59;46;82;78;38;33;13;15;4;10;1;2;4;2;7;5;1;14;13
168738;Antwerp;2018;353;15/10/2018;B;H;R32;3;11787;87;1862;4716;95;1822;;64;37;34;48;50;31;21;4;6;3;1;2;1;2;5;3;9;1;9;8
168766;Moscow;2018;305;15/10/2018;B;H;R32;3;5370;72;1882;11485;86;1835;;178;75;67;122;114;53;44;26;28;7;8;1;3;8;5;10;7;1;17;17
168793;Stockholm;2018;38;15/10/2018;B;H;R32;3;6031;63;1837;4198;94;1834;;74;28;39;48;66;28;24;10;13;5;3;3;3;0;3;1;7;1;10;10
168739;Antwerp;2018;353;15/10/2018;B;H;R32;3;11429;84;1806;11769;43;1909;;83;44;54;58;84;33;33;10;13;4;18;2;2;0;4;0;7;1;9;10
168740;Antwerp;2018;353;15/10/2018;B;H;R32;3;4467;32;1949;4659;150;1828;;62;26;31;47;47;21;15;13;8;2;2;1;0;3;1;3;5;1;8;8
168767;Moscow;2018;305;15/10/2018;B;H;R32;3;5564;107;1776;4794;89;1848;RET;69;28;37;52;51;24;28;16;6;5;8;1;1;1;0;1;2;1;9;10
168794;Stockholm;2018;38;15/10/2018;B;H;R32;3;11176;27;1977;26007;56;1909;;63;30;29;41;53;25;15;8;11;4;1;1;0;0;2;0;6;1;8;8
168768;Moscow;2018;305;15/10/2018;B;H;R32;3;4585;172;1868;26414;52;1884;;108;66;49;104;74;48;41;21;12;7;17;5;0;9;2;10;4;1;15;14
168795;Stockholm;2018;38;15/10/2018;B;H;R32;3;5349;33;1953;45438;180;1564;;104;58;48;85;82;45;36;14;14;8;12;1;3;3;8;4;11;1;14;13
168741;Antwerp;2018;353;15/10/2018;B;H;R32;3;5565;79;1799;4914;53;1912;;75;34;33;56;53;28;21;18;15;10;5;0;0;1;1;1;3;1;11;10
168796;Stockholm;2018;38;15/10/2018;B;H;R32;3;4259;35;1997;45106;31;1936;;161;61;70;106;112;47;48;21;17;5;3;2;3;4;7;7;12;1;16;15
168742;Antwerp;2018;353;15/10/2018;B;H;R32;3;4541;75;2091;5539;65;1906;;137;70;71;106;101;56;55;22;22;12;11;1;0;1;3;2;4;1;18;18
168769;Moscow;2018;305;15/10/2018;B;H;R32;3;5792;76;1775;4291;54;1866;;79;40;28;65;62;31;20;12;17;6;1;3;3;0;1;1;4;1;10;10
168797;Stockholm;2018;38;15/10/2018;B;H;R32;3;4269;29;1986;5044;40;1913;;74;39;21;52;49;31;14;6;12;9;2;1;6;4;2;5;6;1;9;9
168743;Antwerp;2018;353;15/10/2018;B;H;R32;3;4789;38;2009;5067;110;1804;;64;31;41;45;59;23;22;9;5;12;3;1;0;1;7;2;12;1;8;7
168770;Moscow;2018;305;15/10/2018;B;H;R32;3;6387;37;2098;25898;78;1880;;87;64;47;85;96;51;37;8;22;25;12;5;6;6;6;8;9;1;15;14
168744;Antwerp;2018;353;15/10/2018;B;H;R32;3;3852;70;1945;26011;45;1914;;88;50;52;70;72;37;37;13;13;18;11;0;3;0;6;0;7;1;11;11
168771;Moscow;2018;305;15/10/2018;B;H;R32;3;4311;46;1877;5364;47;1997;;85;36;38;61;62;28;22;9;10;4;3;2;4;0;2;2;7;1;9;10
168798;Stockholm;2018;38;15/10/2018;B;H;R32;3;33215;30;1991;5159;130;1713;;153;53;71;103;123;39;49;32;25;9;4;5;4;7;8;9;11;1;17;16
168799;Stockholm;2018;38;15/10/2018;B;H;R32;3;5201;145;1904;44482;289;1771;;109;36;38;71;60;30;24;16;10;4;0;3;3;6;3;6;6;1;9;10
168745;Antwerp;2018;353;15/10/2018;B;H;R32;3;5515;58;1930;5991;154;1676;;58;30;40;43;63;26;25;4;7;13;2;0;1;0;4;1;9;1;8;9
168772;Moscow;2018;305;15/10/2018;B;H;R32;3;5718;51;1923;22171;219;1758;;70;40;32;58;61;29;20;14;17;5;1;2;4;1;3;1;5;1;10;9
168807;Stockholm;2018;38;15/10/2018;B;H;R16;3;4259;35;2004;4269;29;1993;;165;67;69;112;126;53;51;26;29;10;11;0;6;8;10;10;12;1;17;17
168753;Antwerp;2018;353;15/10/2018;B;H;R16;3;4789;38;2013;4541;75;2095;;115;46;54;82;80;36;40;22;16;11;3;4;1;6;2;7;4;1;14;15
168781;Moscow;2018;305;15/10/2018;B;H;R16;3;4311;46;1891;5718;51;1928;;110;49;43;86;74;38;33;18;14;1;9;2;2;6;1;9;4;1;12;12
168808;Stockholm;2018;38;15/10/2018;B;H;R16;3;5201;145;1910;33215;30;1994;;78;42;21;67;45;34;17;9;11;2;3;8;5;2;0;2;3;1;9;9
168754;Antwerp;2018;353;15/10/2018;B;H;R16;3;5515;58;1934;3852;70;1953;;94;53;56;80;82;39;48;19;9;20;20;0;3;3;4;4;6;1;14;14
168755;Antwerp;2018;353;15/10/2018;B;H;R16;3;4752;28;2034;6196;93;1883;;129;49;62;74;97;38;42;15;15;11;5;1;3;1;6;3;10;1;14;14
168782;Moscow;2018;305;15/10/2018;B;H;R16;3;5922;34;1870;5528;105;1807;;94;40;45;67;81;26;27;15;16;12;2;2;3;3;5;6;10;1;11;11
168809;Stockholm;2018;38;15/10/2018;B;H;R16;3;6044;18;1874;11174;135;1744;;142;54;58;93;97;45;42;19;20;8;7;3;4;7;4;8;6;1;15;15
168810;Stockholm;2018;38;15/10/2018;B;H;R16;3;5801;62;1830;6200;193;1762;;132;42;60;94;96;39;43;23;18;10;13;1;4;4;5;6;7;1;15;15
168783;Moscow;2018;305;15/10/2018;B;H;R16;3;6064;217;1840;5324;57;1954;;72;40;37;65;60;27;27;11;4;8;7;4;2;8;9;11;14;1;10;10
168756;Antwerp;2018;353;15/10/2018;B;H;R16;3;25609;97;1785;6085;167;1685;;150;67;74;105;110;54;55;16;12;11;3;4;5;2;2;4;6;1;17;16
168811;Stockholm;2018;38;15/10/2018;B;H;R16;3;4544;10;2093;5602;102;1782;;143;79;61;107;116;66;49;20;36;31;14;1;4;0;2;0;2;1;18;18
168784;Moscow;2018;305;15/10/2018;B;H;R16;3;5166;49;1897;6051;19;1925;;52;28;36;34;64;27;22;5;12;11;6;0;4;0;8;0;12;1;8;9
168757;Antwerp;2018;353;15/10/2018;B;H;R16;3;6364;15;2010;5070;64;1867;;55;26;25;39;43;22;15;8;3;4;3;1;2;1;8;1;13;1;7;7
168812;Stockholm;2018;38;15/10/2018;B;H;QF;3;4921;14;2059;11176;27;1990;RET;54;24;22;47;36;17;14;15;9;10;1;3;0;3;1;4;3;1;8;7
168758;Antwerp;2018;353;15/10/2018;B;H;QF;3;6029;17;2006;4467;32;1961;;96;43;35;61;61;29;21;4;7;1;4;2;2;3;4;6;10;1;9;10
168785;Moscow;2018;305;15/10/2018;B;H;QF;3;6407;21;2052;5564;107;1811;;96;38;56;66;94;32;39;11;17;15;5;6;3;3;11;5;14;1;12;13
168759;Antwerp;2018;353;15/10/2018;B;H;QF;3;4789;38;2023;5565;79;1837;;95;41;45;65;73;32;31;14;15;10;10;1;3;2;6;2;8;1;11;11
168786;Moscow;2018;305;15/10/2018;B;H;QF;3;11547;26;2053;5792;76;1805;;67;39;35;55;59;35;26;9;12;16;3;1;2;0;0;0;2;1;10;10
168813;Stockholm;2018;38;15/10/2018;B;H;QF;3;26578;16;2023;4259;35;2012;;95;41;40;71;63;32;29;19;12;4;4;1;0;3;3;4;5;1;11;10
168787;Moscow;2018;305;15/10/2018;B;H;QF;3;4311;46;1902;5922;34;1878;;113;45;49;75;97;33;30;16;25;7;10;3;4;2;11;4;14;1;11;11
168760;Antwerp;2018;353;15/10/2018;B;H;QF;3;4752;28;2039;5515;58;1944;;136;70;74;107;105;55;54;21;21;12;21;4;1;2;2;4;5;1;17;17
168814;Stockholm;2018;38;15/10/2018;B;H;QF;3;5201;145;1922;6044;18;1880;;137;58;48;104;85;43;35;25;20;6;7;2;4;5;3;7;6;1;15;14
168815;Stockholm;2018;38;15/10/2018;B;H;QF;3;4544;10;2096;5801;62;1840;;169;85;69;123;129;69;50;21;41;19;12;0;1;0;6;1;7;1;18;18
168788;Moscow;2018;305;15/10/2018;B;H;QF;3;5166;49;1908;6064;217;1855;;91;47;41;83;61;38;32;20;10;4;14;4;2;5;1;5;2;1;11;10
168789;Moscow;2018;305;15/10/2018;B;H;SF;3;11547;26;2057;6407;21;2056;;106;66;50;90;83;51;37;15;16;8;4;0;3;0;3;0;6;1;15;13
168816;Stockholm;2018;38;15/10/2018;B;H;SF;3;26578;16;2032;4921;14;2066;;76;47;33;63;57;35;21;9;11;4;1;3;2;4;7;4;10;1;9;8
168790;Moscow;2018;305;15/10/2018;B;H;SF;3;5166;49;1917;4311;46;1912;;93;45;46;70;70;37;32;12;12;4;6;2;3;3;1;4;4;1;12;12
168817;Stockholm;2018;38;15/10/2018;B;H;SF;3;5201;145;1931;4544;10;2099;;108;50;58;75;85;38;38;11;13;11;13;3;2;3;5;5;8;1;12;13
168763;Antwerp;2018;353;15/10/2018;B;H;SF;3;6364;15;2017;4752;28;2045;;77;35;39;65;57;32;25;15;9;16;5;1;2;5;9;5;11;1;10;9
168764;Antwerp;2018;353;15/10/2018;B;H;F;3;6364;15;2027;4789;38;2037;;146;61;73;105;105;47;55;27;21;4;17;0;5;4;6;6;7;1;16;17
168791;Moscow;2018;305;15/10/2018;B;H;F;3;11547;26;2066;5166;49;1927;;54;36;30;46;43;27;22;8;2;6;3;0;2;1;2;1;6;1;8;8
168818;Stockholm;2018;38;15/10/2018;B;H;F;3;26578;16;2042;5201;145;1946;;81;29;26;51;54;24;22;17;12;7;8;1;2;1;0;1;2;1;10;10
168851;Vienna;2018;159;22/10/2018;A;H;R32;3;3781;426;1850;5670;22;2112;;98;69;51;87;76;50;43;10;12;3;20;2;4;2;3;2;4;1;12;12
168852;Vienna;2018;159;22/10/2018;A;H;R32;3;6284;23;1965;4259;34;2003;;135;69;65;115;98;55;50;25;18;13;11;6;3;9;3;9;5;1;16;16
168853;Vienna;2018;159;22/10/2018;A;H;R32;3;6418;13;2094;5070;64;1861;;149;53;48;89;90;42;32;18;21;7;6;3;2;4;6;5;11;1;14;14
168854;Vienna;2018;159;22/10/2018;A;H;R32;3;4544;9;2085;11787;85;1865;;139;65;80;100;110;54;59;22;20;16;9;4;3;1;4;1;5;1;17;17
168823;Basel;2018;166;22/10/2018;A;H;R32;3;5220;6;2154;33215;29;1983;;75;24;37;47;60;18;24;17;7;0;6;0;3;0;3;1;7;1;9;9
168855;Vienna;2018;159;22/10/2018;A;H;R32;3;4789;33;2026;5438;37;1953;;104;59;50;80;85;47;34;10;18;18;4;3;2;4;4;5;7;1;14;13
168824;Basel;2018;166;22/10/2018;A;H;R32;3;5644;93;1795;5978;59;1898;;92;47;38;68;73;33;29;16;15;10;4;1;6;1;2;2;5;1;10;10
168856;Vienna;2018;159;22/10/2018;A;H;R32;3;4269;30;1984;5718;50;1918;;134;54;58;91;99;46;43;24;23;12;8;2;2;1;7;1;9;1;16;15
168825;Basel;2018;166;22/10/2018;A;H;R32;3;26007;57;1901;11485;87;1825;;78;30;38;48;75;24;21;11;17;7;4;2;2;1;4;2;9;1;9;9
168826;Basel;2018;166;22/10/2018;A;H;R32;3;5953;175;1832;6051;21;1915;;76;30;46;57;74;28;27;12;13;6;2;5;4;3;7;3;10;1;9;9
168857;Vienna;2018;159;22/10/2018;A;H;R32;3;6364;14;2038;6029;17;2004;;81;45;37;68;58;40;30;11;11;11;6;2;2;1;0;1;1;1;11;10
168858;Vienna;2018;159;22/10/2018;A;H;R32;3;4921;15;2055;5986;51;1872;;71;45;35;75;53;26;18;18;7;4;1;5;2;5;3;8;8;1;10;9
168827;Basel;2018;166;22/10/2018;A;H;R32;3;6407;20;2047;9719;67;1774;;84;36;38;69;60;28;26;18;8;8;3;5;3;2;3;3;6;1;11;10
168828;Basel;2018;166;22/10/2018;A;H;R32;3;4311;43;1901;6107;74;1851;;63;26;35;43;52;19;17;11;7;2;1;1;1;0;4;1;9;1;8;8
168859;Vienna;2018;159;22/10/2018;A;H;R32;3;5902;40;1899;44825;109;1778;;126;47;53;75;87;28;28;15;17;5;2;0;2;2;7;6;13;1;12;13
168829;Basel;2018;166;22/10/2018;A;H;R32;3;5367;60;1898;11769;42;1896;;98;46;43;90;83;33;33;26;20;10;23;4;7;3;3;5;5;1;14;14
168860;Vienna;2018;159;22/10/2018;A;H;R32;3;25898;76;1875;6031;62;1841;;61;32;38;55;57;29;23;15;10;13;9;0;0;5;1;5;4;1;9;9
168861;Vienna;2018;159;22/10/2018;A;H;R32;3;5055;71;1878;5763;10;2095;;143;60;73;84;124;45;54;16;21;2;10;0;11;8;16;9;18;1;15;15
168830;Basel;2018;166;22/10/2018;A;H;R32;3;26578;16;2050;4868;41;1940;;86;26;45;54;77;22;32;21;11;6;5;1;8;1;4;2;7;1;10;10
168831;Basel;2018;166;22/10/2018;A;H;R32;3;5201;104;1938;6044;18;1871;;101;35;39;58;72;29;22;8;15;6;4;4;5;2;5;5;10;1;11;11
168862;Vienna;2018;159;22/10/2018;A;H;R32;3;5442;11;2176;26011;45;1906;;128;60;54;95;87;45;40;21;18;9;10;3;0;3;4;5;7;1;16;16
168832;Basel;2018;166;22/10/2018;A;H;R32;3;4467;32;1952;4914;54;1899;;63;27;32;50;54;23;24;16;7;1;5;1;2;2;0;2;3;1;9;9
168863;Vienna;2018;159;22/10/2018;A;H;R32;3;11547;19;2073;10580;137;1802;;84;43;37;69;60;30;22;11;7;10;3;3;4;2;1;5;6;1;11;10
168864;Vienna;2018;159;22/10/2018;A;H;R32;3;5016;56;1976;4541;113;2085;;82;45;46;69;72;42;35;13;14;20;7;1;4;1;1;2;3;1;14;13
168833;Basel;2018;166;22/10/2018;A;H;R32;3;5515;52;1936;5349;36;1948;;85;40;45;69;69;30;29;14;8;17;5;1;1;2;5;4;9;1;10;10
168834;Basel;2018;166;22/10/2018;A;H;R32;3;3819;3;2375;5922;35;1868;;129;44;54;93;93;31;32;24;18;10;3;6;3;10;8;14;14;1;14;14
168865;Vienna;2018;159;22/10/2018;A;H;R32;3;6219;7;2140;5067;134;1798;;105;46;65;75;87;33;46;21;10;7;4;2;1;3;4;3;5;1;12;12
168835;Basel;2018;166;22/10/2018;A;H;R16;3;644;5;2170;45438;174;1667;;70;26;35;49;59;24;26;17;12;7;5;1;4;0;4;0;6;1;10;10
168836;Basel;2018;166;22/10/2018;A;H;R16;3;5131;26;2040;5571;49;1942;;138;69;67;107;104;52;43;13;13;7;5;5;0;6;4;9;10;1;15;15
168867;Vienna;2018;159;22/10/2018;A;H;R16;3;6418;13;2097;6284;23;1976;;118;55;47;85;84;40;34;18;14;10;9;1;2;6;4;7;8;1;13;13
168868;Vienna;2018;159;22/10/2018;A;H;R16;3;4789;33;2033;4544;9;2089;;69;41;47;57;66;34;32;9;9;10;9;2;2;1;2;1;4;1;10;10
168837;Basel;2018;166;22/10/2018;A;H;R16;3;5644;93;1813;5220;6;2159;;108;39;29;71;74;35;22;19;28;21;4;0;6;2;1;2;2;1;12;12
168869;Vienna;2018;159;22/10/2018;A;H;R16;3;4269;30;1992;6364;14;2047;;115;50;56;86;87;37;40;19;16;8;3;4;0;5;9;7;12;1;14;14
