match_id,tournament_name,season,tournament_id,date,level,surface,round,best_of,player_id,player_rank,player_elo_rating,opponent_id,opponent_rank,opponent_elo_rating,outcome,p_1st_in,o_1st_in,p_sv_pt,o_sv_pt,p_1st_won,o_1st_won,p_2nd_won,o_2nd_won,p_ace,o_ace,p_df,o_df,p_bp_sv,o_bp_sv,p_bp_fc,o_bp_fc,p_matches,p_sv_gms,o_sv_gms
170729,Hamburg,2019,10,22/07/2019,A,C,QF,3,4921,10.0,2057,5793,59.0,1930,,68.0,61.0,137.0,91.0,45.0,39.0,27.0,13.0,3.0,2.0,6.0,5.0,17.0,5.0,23.0,10.0,1,15.0,14.0
170676,Atlanta,2019,341,22/07/2019,B,H,QF,3,45106,34.0,1910,6057,106.0,1850,RET,22.0,23.0,31.0,38.0,21.0,15.0,4.0,3.0,8.0,5.0,2.0,2.0,0.0,2.0,0.0,5.0,1,6.0,5.0
170701,Gstaad,2019,14,22/07/2019,B,C,QF,3,5131,13.0,2119,5303,49.0,1906,,65.0,62.0,99.0,85.0,41.0,48.0,16.0,9.0,6.0,5.0,3.0,0.0,1.0,2.0,6.0,5.0,1,16.0,15.0
170675,Atlanta,2019,341,22/07/2019,B,H,QF,3,24021,57.0,1889,5543,55.0,1921,,44.0,48.0,69.0,68.0,36.0,37.0,16.0,12.0,23.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,1,12.0,12.0
170728,Hamburg,2019,10,22/07/2019,A,C,QF,3,25898,78.0,1919,6219,4.0,2196,,38.0,52.0,73.0,79.0,32.0,40.0,20.0,13.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,0,12.0,12.0
170700,Gstaad,2019,14,22/07/2019,B,C,SF,3,4664,79.0,1841,5070,85.0,1902,,47.0,57.0,63.0,85.0,27.0,40.0,11.0,16.0,2.0,6.0,0.0,1.0,1.0,6.0,4.0,8.0,1,11.0,11.0
170727,Hamburg,2019,10,22/07/2019,A,C,SF,3,644,5.0,2115,5918,16.0,1944,,69.0,57.0,114.0,130.0,49.0,38.0,18.0,38.0,14.0,4.0,9.0,9.0,4.0,16.0,8.0,20.0,1,16.0,16.0
170674,Atlanta,2019,341,22/07/2019,B,H,SF,3,26007,32.0,1991,11787,54.0,1876,,47.0,53.0,84.0,80.0,36.0,34.0,21.0,13.0,15.0,4.0,3.0,4.0,1.0,4.0,2.0,7.0,1,13.0,12.0
170699,Gstaad,2019,14,22/07/2019,B,C,SF,3,5636,455.0,1779,5303,49.0,1922,,50.0,42.0,80.0,77.0,29.0,23.0,16.0,14.0,2.0,3.0,3.0,1.0,4.0,9.0,8.0,16.0,1,12.0,12.0
170726,Hamburg,2019,10,22/07/2019,A,C,SF,3,25898,78.0,1937,5793,59.0,1944,,53.0,54.0,90.0,82.0,38.0,32.0,19.0,13.0,11.0,5.0,2.0,2.0,4.0,4.0,7.0,9.0,1,15.0,14.0
170673,Atlanta,2019,341,22/07/2019,B,H,SF,3,45106,34.0,1918,24021,57.0,1900,,47.0,67.0,93.0,118.0,45.0,51.0,27.0,27.0,5.0,28.0,4.0,5.0,0.0,7.0,0.0,9.0,1,16.0,17.0
170698,Gstaad,2019,14,22/07/2019,B,C,F,3,5636,455.0,1802,5070,85.0,1911,,37.0,37.0,58.0,57.0,19.0,26.0,11.0,12.0,0.0,0.0,1.0,0.0,3.0,4.0,7.0,5.0,0,8.0,9.0
170725,Hamburg,2019,10,22/07/2019,A,C,F,3,5918,16.0,1960,25898,78.0,1949,,53.0,61.0,91.0,109.0,43.0,40.0,17.0,24.0,3.0,5.0,6.0,4.0,2.0,11.0,5.0,15.0,0,16.0,15.0
170672,Atlanta,2019,341,22/07/2019,B,H,F,3,26007,32.0,1998,45106,34.0,1928,,38.0,31.0,63.0,54.0,33.0,29.0,8.0,15.0,9.0,8.0,2.0,5.0,2.0,0.0,4.0,0.0,1,11.0,10.0
171373,Antwerp,2019,353,14/10/2019,B,H,R16,3,4789,13.0,2045,50811,119.0,1719,,36.0,21.0,59.0,44.0,20.0,17.0,11.0,17.0,9.0,2.0,5.0,1.0,6.0,1.0,10.0,1.0,0,9.0,8.0
171399,Moscow,2019,305,14/10/2019,B,H,QF,3,11547,8.0,2055,4311,72.0,1880,,43.0,73.0,78.0,114.0,34.0,50.0,13.0,18.0,6.0,7.0,6.0,7.0,6.0,8.0,10.0,11.0,0,13.0,14.0
171426,Stockholm,2019,38,14/10/2019,B,H,QF,3,5016,50.0,2018,5793,35.0,2010,,44.0,60.0,77.0,85.0,36.0,43.0,10.0,12.0,16.0,5.0,5.0,2.0,3.0,6.0,7.0,8.0,1,13.0,14.0
171372,Antwerp,2019,353,14/10/2019,B,H,QF,3,44830,70.0,1854,5539,20.0,1981,,58.0,60.0,96.0,105.0,44.0,39.0,21.0,24.0,10.0,4.0,2.0,4.0,6.0,8.0,9.0,12.0,1,16.0,16.0
171371,Antwerp,2019,353,14/10/2019,B,H,QF,3,4913,243.0,2172,5644,92.0,1819,,45.0,69.0,88.0,108.0,39.0,50.0,23.0,16.0,9.0,20.0,4.0,1.0,2.0,9.0,4.0,14.0,1,15.0,16.0
171398,Moscow,2019,305,14/10/2019,B,H,QF,3,5166,44.0,1941,5571,32.0,1893,,32.0,56.0,54.0,81.0,30.0,30.0,11.0,16.0,8.0,5.0,1.0,1.0,1.0,4.0,1.0,7.0,0,9.0,10.0
171425,Stockholm,2019,38,14/10/2019,B,H,QF,3,6401,74.0,1942,5922,60.0,1957,,50.0,40.0,70.0,53.0,27.0,29.0,9.0,5.0,0.0,5.0,1.0,0.0,7.0,0.0,11.0,2.0,0,9.0,10.0
171370,Antwerp,2019,353,14/10/2019,B,H,QF,3,4467,47.0,1905,4526,18.0,2104,,48.0,60.0,86.0,98.0,35.0,43.0,16.0,21.0,6.0,5.0,4.0,3.0,2.0,2.0,7.0,3.0,0,15.0,14.0
171397,Moscow,2019,305,14/10/2019,B,H,QF,3,5220,25.0,2057,4868,66.0,1956,,57.0,67.0,96.0,113.0,42.0,56.0,22.0,16.0,13.0,23.0,8.0,4.0,3.0,8.0,6.0,11.0,1,16.0,16.0
171424,Stockholm,2019,38,14/10/2019,B,H,QF,3,5636,213.0,1797,33215,34.0,1994,,23.0,22.0,42.0,33.0,13.0,21.0,5.0,7.0,1.0,4.0,3.0,2.0,2.0,0.0,7.0,0.0,1,8.0,7.0
171423,Stockholm,2019,38,14/10/2019,B,H,QF,3,5209,129.0,1766,4385,251.0,1801,,58.0,84.0,106.0,139.0,40.0,59.0,28.0,22.0,5.0,12.0,4.0,5.0,5.0,10.0,6.0,12.0,0,15.0,15.0
171396,Moscow,2019,305,14/10/2019,B,H,QF,3,10726,164.0,1670,25898,31.0,2035,,33.0,24.0,57.0,44.0,18.0,15.0,6.0,11.0,1.0,2.0,4.0,4.0,4.0,0.0,10.0,2.0,0,9.0,8.0
171369,Antwerp,2019,353,14/10/2019,B,H,QF,3,50811,119.0,1753,26011,53.0,1929,,51.0,60.0,80.0,79.0,41.0,43.0,15.0,10.0,10.0,7.0,2.0,0.0,4.0,3.0,5.0,5.0,1,14.0,14.0
171368,Antwerp,2019,353,14/10/2019,B,H,SF,3,4913,243.0,2174,44830,70.0,1870,,47.0,60.0,89.0,94.0,36.0,43.0,20.0,13.0,6.0,9.0,5.0,4.0,4.0,5.0,6.0,9.0,0,14.0,15.0
170781,Kitzbuhel,2019,13,29/07/2019,B,C,R32,3,44494,88.0,1795,5333,82.0,1825,,51.0,67.0,92.0,118.0,40.0,47.0,19.0,21.0,6.0,1.0,6.0,4.0,2.0,13.0,5.0,16.0,0,13.0,13.0
170780,Kitzbuhel,2019,13,29/07/2019,B,C,R32,3,5070,69.0,1919,5902,54.0,1935,,83.0,59.0,145.0,108.0,55.0,46.0,31.0,21.0,2.0,12.0,4.0,5.0,13.0,3.0,15.0,7.0,1,16.0,16.0
170837,Washington,2019,42,29/07/2019,A,H,R32,3,5670,20.0,2096,5058,281.0,1721,,28.0,30.0,49.0,50.0,26.0,16.0,10.0,10.0,16.0,2.0,3.0,1.0,1.0,5.0,2.0,9.0,1,9.0,8.0
170807,Los Cabos,2019,351,29/07/2019,B,H,R32,3,6412,37.0,1895,6214,59.0,1870,,41.0,52.0,80.0,87.0,28.0,37.0,22.0,19.0,3.0,6.0,3.0,1.0,4.0,1.0,7.0,2.0,1,13.0,13.0
170836,Washington,2019,42,29/07/2019,A,H,R32,3,6407,10.0,2084,6202,124.0,1780,,41.0,38.0,58.0,60.0,33.0,30.0,9.0,7.0,7.0,3.0,4.0,2.0,1.0,4.0,1.0,6.0,1,10.0,9.0
170806,Los Cabos,2019,351,29/07/2019,B,H,R32,3,5351,134.0,1730,5201,129.0,1792,,45.0,36.0,73.0,67.0,30.0,32.0,16.0,19.0,3.0,13.0,2.0,4.0,0.0,3.0,1.0,3.0,0,11.0,11.0
170779,Kitzbuhel,2019,13,29/07/2019,B,C,R32,3,10580,119.0,1776,45337,280.0,1620,,32.0,39.0,54.0,62.0,28.0,25.0,12.0,11.0,4.0,2.0,6.0,2.0,0.0,2.0,0.0,4.0,0,10.0,9.0
170835,Washington,2019,42,29/07/2019,A,H,R32,3,22171,72.0,1825,26011,40.0,1899,,33.0,44.0,63.0,70.0,21.0,29.0,11.0,14.0,5.0,5.0,10.0,3.0,3.0,4.0,7.0,6.0,1,9.0,10.0
170778,Kitzbuhel,2019,13,29/07/2019,B,C,R32,3,4893,125.0,1817,5364,60.0,1905,,82.0,75.0,129.0,132.0,60.0,51.0,24.0,33.0,19.0,3.0,3.0,8.0,6.0,8.0,9.0,11.0,0,18.0,18.0
170805,Los Cabos,2019,351,29/07/2019,B,H,R32,3,6282,111.0,1737,11787,58.0,1868,,42.0,46.0,78.0,66.0,23.0,33.0,16.0,10.0,3.0,4.0,3.0,5.0,4.0,2.0,8.0,3.0,0,9.0,9.0
170834,Washington,2019,42,29/07/2019,A,H,R32,3,24021,43.0,1894,44825,22.0,1982,,56.0,47.0,80.0,70.0,44.0,42.0,14.0,12.0,22.0,12.0,1.0,6.0,2.0,1.0,4.0,2.0,0,15.0,14.0
170804,Los Cabos,2019,351,29/07/2019,B,H,R32,3,5055,45.0,1907,5986,92.0,1847,,44.0,28.0,76.0,59.0,27.0,19.0,20.0,14.0,2.0,1.0,0.0,5.0,7.0,5.0,8.0,9.0,1,10.0,10.0
170833,Washington,2019,42,29/07/2019,A,H,R32,3,5644,84.0,1762,5220,17.0,2069,,58.0,39.0,108.0,76.0,46.0,34.0,23.0,24.0,18.0,13.0,7.0,3.0,10.0,2.0,10.0,2.0,1,12.0,12.0
170777,Kitzbuhel,2019,13,29/07/2019,B,C,R32,3,5793,47.0,1933,34554,65.0,1883,,49.0,42.0,71.0,71.0,28.0,34.0,11.0,16.0,2.0,7.0,1.0,2.0,6.0,4.0,10.0,5.0,0,11.0,12.0
170803,Los Cabos,2019,351,29/07/2019,B,H,R32,3,5420,41.0,1911,4385,256.0,1804,,37.0,38.0,76.0,82.0,24.0,27.0,24.0,20.0,2.0,5.0,4.0,1.0,6.0,3.0,9.0,8.0,0,13.0,13.0
170832,Washington,2019,42,29/07/2019,A,H,R32,3,5663,18.0,2101,6401,77.0,1892,,60.0,65.0,114.0,105.0,41.0,40.0,22.0,24.0,8.0,3.0,5.0,1.0,10.0,5.0,16.0,9.0,0,16.0,16.0
170776,Kitzbuhel,2019,13,29/07/2019,B,C,R32,3,5630,63.0,1862,32068,56.0,1858,,76.0,89.0,119.0,152.0,56.0,61.0,22.0,30.0,4.0,11.0,4.0,6.0,2.0,12.0,6.0,16.0,1,18.0,18.0
170802,Los Cabos,2019,351,29/07/2019,B,H,R32,3,5801,71.0,1848,6107,118.0,1790,,26.0,24.0,46.0,42.0,13.0,19.0,6.0,11.0,1.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,0,7.0,7.0
170775,Kitzbuhel,2019,13,29/07/2019,B,C,R32,3,6184,89.0,1758,6134,76.0,1834,,54.0,59.0,71.0,86.0,30.0,38.0,11.0,12.0,2.0,0.0,0.0,4.0,3.0,5.0,8.0,8.0,1,13.0,13.0
170831,Washington,2019,42,29/07/2019,A,H,R32,3,4467,33.0,1925,6387,52.0,2071,,44.0,47.0,65.0,77.0,32.0,42.0,13.0,11.0,3.0,24.0,2.0,7.0,3.0,6.0,5.0,7.0,1,11.0,11.0
170774,Kitzbuhel,2019,13,29/07/2019,B,C,R32,3,6061,326.0,1734,4198,158.0,1803,,60.0,54.0,103.0,89.0,47.0,38.0,20.0,18.0,7.0,3.0,6.0,3.0,13.0,2.0,14.0,6.0,0,15.0,14.0
170801,Los Cabos,2019,351,29/07/2019,B,H,R32,3,25929,192.0,1646,6409,191.0,1785,,51.0,43.0,70.0,65.0,31.0,31.0,10.0,12.0,4.0,5.0,1.0,3.0,8.0,8.0,11.0,9.0,0,10.0,10.0
170830,Washington,2019,42,29/07/2019,A,H,R32,3,45000,61.0,1883,5718,38.0,1962,,50.0,55.0,90.0,105.0,40.0,44.0,19.0,22.0,2.0,9.0,5.0,12.0,2.0,7.0,6.0,11.0,1,15.0,16.0
170829,Washington,2019,42,29/07/2019,A,H,R32,3,5166,66.0,1912,5601,137.0,1559,,33.0,43.0,72.0,74.0,28.0,35.0,21.0,16.0,7.0,6.0,4.0,2.0,2.0,3.0,5.0,5.0,0,11.0,11.0
170828,Washington,2019,42,29/07/2019,A,H,R32,3,4544,15.0,2055,27835,44.0,1920,,29.0,37.0,58.0,60.0,25.0,27.0,19.0,13.0,14.0,9.0,1.0,1.0,6.0,4.0,6.0,6.0,0,10.0,10.0
170773,Kitzbuhel,2019,13,29/07/2019,B,C,R32,3,4664,75.0,1830,4914,81.0,1907,,47.0,42.0,75.0,78.0,35.0,33.0,16.0,14.0,1.0,9.0,3.0,6.0,3.0,3.0,5.0,7.0,1,13.0,13.0
170800,Los Cabos,2019,351,29/07/2019,B,H,R32,3,36222,123.0,1742,26007,28.0,1985,,27.0,32.0,47.0,52.0,23.0,28.0,8.0,12.0,5.0,9.0,1.0,2.0,2.0,0.0,4.0,0.0,1,9.0,10.0
170772,Kitzbuhel,2019,13,29/07/2019,B,C,R32,3,4259,73.0,1957,4752,68.0,1967,,27.0,17.0,47.0,51.0,19.0,12.0,12.0,12.0,5.0,3.0,1.0,7.0,0.0,7.0,2.0,12.0,0,9.0,8.0
170827,Washington,2019,42,29/07/2019,A,H,R32,3,17203,172.0,1680,5324,30.0,1985,,70.0,56.0,116.0,108.0,39.0,43.0,25.0,21.0,2.0,26.0,4.0,14.0,11.0,5.0,19.0,11.0,1,17.0,16.0
170799,Los Cabos,2019,351,29/07/2019,B,H,R32,3,5422,90.0,1644,5349,67.0,1877,,39.0,51.0,69.0,90.0,25.0,31.0,15.0,19.0,6.0,10.0,2.0,4.0,3.0,11.0,7.0,16.0,0,12.0,13.0
170798,Los Cabos,2019,351,29/07/2019,B,H,R32,3,6398,492.0,1500,4716,103.0,1815,,15.0,23.0,38.0,33.0,9.0,21.0,5.0,7.0,1.0,8.0,3.0,1.0,3.0,0.0,8.0,0.0,0,6.0,7.0
170826,Washington,2019,42,29/07/2019,A,H,R32,3,11415,46.0,1886,5515,35.0,2025,,70.0,57.0,109.0,102.0,48.0,44.0,23.0,21.0,6.0,14.0,1.0,3.0,3.0,4.0,5.0,8.0,1,17.0,17.0
170771,Kitzbuhel,2019,13,29/07/2019,B,C,R32,3,11166,258.0,1587,23950,167.0,1808,,56.0,37.0,83.0,77.0,39.0,32.0,16.0,25.0,9.0,8.0,1.0,5.0,4.0,2.0,5.0,3.0,1,12.0,12.0
170825,Washington,2019,42,29/07/2019,A,H,R32,3,26009,128.0,1786,26578,6.0,2105,,42.0,46.0,60.0,71.0,28.0,39.0,11.0,8.0,4.0,7.0,1.0,3.0,5.0,4.0,8.0,5.0,1,10.0,11.0
170770,Kitzbuhel,2019,13,29/07/2019,B,C,R16,3,4868,74.0,1940,5571,26.0,1938,,51.0,49.0,82.0,79.0,42.0,30.0,8.0,17.0,3.0,4.0,5.0,2.0,1.0,3.0,5.0,8.0,0,14.0,14.0
170797,Los Cabos,2019,351,29/07/2019,B,H,R16,3,5763,57.0,1998,5539,24.0,1987,,31.0,28.0,53.0,52.0,18.0,16.0,8.0,17.0,2.0,2.0,7.0,0.0,1.0,1.0,6.0,3.0,1,9.0,9.0
170824,Washington,2019,42,29/07/2019,A,H,R16,3,6364,34.0,1973,4541,70.0,2064,,57.0,42.0,101.0,84.0,45.0,34.0,21.0,23.0,4.0,18.0,4.0,4.0,6.0,4.0,7.0,6.0,1,15.0,14.0
170769,Kitzbuhel,2019,13,29/07/2019,B,C,R16,3,5070,69.0,1929,44494,88.0,1810,,29.0,31.0,45.0,55.0,25.0,21.0,9.0,10.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,7.0,1,8.0,9.0
170823,Washington,2019,42,29/07/2019,A,H,R16,3,5367,122.0,1846,5670,20.0,2098,,31.0,24.0,66.0,47.0,26.0,21.0,19.0,13.0,6.0,7.0,3.0,4.0,3.0,0.0,3.0,2.0,1,10.0,10.0
170796,Los Cabos,2019,351,29/07/2019,B,H,R16,3,26755,112.0,1687,6214,59.0,1881,,55.0,51.0,100.0,88.0,42.0,36.0,20.0,19.0,2.0,7.0,4.0,5.0,6.0,12.0,8.0,15.0,1,14.0,14.0
170768,Kitzbuhel,2019,13,29/07/2019,B,C,R16,3,10580,119.0,1784,4654,53.0,1913,,44.0,45.0,81.0,76.0,32.0,32.0,15.0,24.0,6.0,10.0,4.0,2.0,3.0,3.0,8.0,3.0,0,13.0,13.0
170795,Los Cabos,2019,351,29/07/2019,B,H,R16,3,6029,27.0,2005,5201,129.0,1803,,38.0,29.0,65.0,62.0,29.0,20.0,15.0,12.0,1.0,2.0,2.0,9.0,6.0,8.0,6.0,12.0,1,9.0,9.0
170822,Washington,2019,42,29/07/2019,A,H,R16,3,26011,40.0,1907,6407,10.0,2087,,46.0,31.0,67.0,55.0,29.0,26.0,8.0,14.0,2.0,11.0,1.0,5.0,3.0,2.0,7.0,3.0,1,10.0,10.0
170794,Los Cabos,2019,351,29/07/2019,B,H,R16,3,11787,58.0,1875,5055,45.0,1915,,49.0,46.0,67.0,65.0,32.0,32.0,10.0,12.0,5.0,3.0,5.0,1.0,6.0,1.0,10.0,3.0,0,12.0,12.0
170821,Washington,2019,42,29/07/2019,A,H,R16,3,5220,17.0,2072,44825,22.0,1989,,29.0,33.0,57.0,58.0,23.0,26.0,14.0,7.0,4.0,10.0,4.0,11.0,3.0,3.0,4.0,7.0,0,9.0,10.0
170767,Kitzbuhel,2019,13,29/07/2019,B,C,R16,3,4893,125.0,1832,34554,65.0,1895,,45.0,48.0,77.0,79.0,29.0,37.0,17.0,16.0,2.0,6.0,4.0,4.0,7.0,7.0,10.0,9.0,0,11.0,11.0
170793,Los Cabos,2019,351,29/07/2019,B,H,R16,3,5420,41.0,1918,6107,118.0,1806,,29.0,38.0,49.0,53.0,22.0,19.0,7.0,2.0,1.0,4.0,2.0,1.0,5.0,4.0,7.0,11.0,0,7.0,8.0
170820,Washington,2019,42,29/07/2019,A,H,R16,3,6387,52.0,2076,6401,77.0,1908,,41.0,33.0,55.0,59.0,35.0,22.0,5.0,12.0,15.0,0.0,1.0,2.0,1.0,5.0,2.0,9.0,0,10.0,10.0
170766,Kitzbuhel,2019,13,29/07/2019,B,C,R16,3,32068,56.0,1869,6134,76.0,1843,,51.0,81.0,97.0,114.0,39.0,58.0,24.0,16.0,3.0,2.0,2.0,2.0,4.0,5.0,8.0,7.0,1,16.0,16.0
170765,Kitzbuhel,2019,13,29/07/2019,B,C,R16,3,6061,326.0,1756,4269,32.0,1978,,43.0,45.0,70.0,76.0,33.0,35.0,8.0,14.0,0.0,2.0,6.0,1.0,1.0,3.0,4.0,5.0,0,11.0,11.0
170819,Washington,2019,42,29/07/2019,A,H,R16,3,45000,61.0,1897,5601,137.0,1669,,58.0,59.0,101.0,95.0,41.0,44.0,22.0,15.0,5.0,8.0,3.0,3.0,4.0,5.0,6.0,8.0,0,14.0,14.0
170792,Los Cabos,2019,351,29/07/2019,B,H,R16,3,6409,191.0,1793,6284,29.0,1967,,51.0,66.0,85.0,102.0,37.0,45.0,19.0,17.0,12.0,5.0,4.0,8.0,4.0,5.0,6.0,8.0,1,13.0,14.0
170764,Kitzbuhel,2019,13,29/07/2019,B,C,R16,3,4259,73.0,1966,4664,75.0,1845,,46.0,40.0,74.0,62.0,29.0,31.0,14.0,12.0,3.0,2.0,3.0,0.0,6.0,3.0,9.0,4.0,1,10.0,10.0
170818,Washington,2019,42,29/07/2019,A,H,R16,3,4544,15.0,2061,5324,30.0,1987,,44.0,34.0,65.0,71.0,36.0,31.0,9.0,21.0,14.0,12.0,3.0,4.0,2.0,1.0,3.0,1.0,0,10.0,11.0
170791,Los Cabos,2019,351,29/07/2019,B,H,R16,3,5422,90.0,1696,26007,28.0,1988,,41.0,53.0,86.0,83.0,30.0,40.0,21.0,17.0,5.0,7.0,3.0,2.0,3.0,5.0,6.0,6.0,0,13.0,14.0
170790,Los Cabos,2019,351,29/07/2019,B,H,R16,3,4921,9.0,2045,4716,103.0,1819,,58.0,60.0,100.0,88.0,41.0,38.0,19.0,13.0,4.0,9.0,9.0,4.0,8.0,3.0,12.0,8.0,0,15.0,14.0
170763,Kitzbuhel,2019,13,29/07/2019,B,C,R16,3,6219,4.0,2180,23950,167.0,1814,,35.0,39.0,43.0,68.0,28.0,21.0,3.0,12.0,4.0,3.0,0.0,2.0,0.0,3.0,1.0,8.0,1,8.0,9.0
170817,Washington,2019,42,29/07/2019,A,H,R16,3,26578,6.0,2108,11415,46.0,1901,,40.0,47.0,69.0,69.0,34.0,36.0,20.0,10.0,3.0,5.0,1.0,0.0,4.0,6.0,4.0,7.0,1,11.0,10.0
170762,Kitzbuhel,2019,13,29/07/2019,B,C,QF,3,5070,69.0,1935,4868,74.0,1949,,39.0,39.0,55.0,62.0,30.0,24.0,8.0,9.0,4.0,6.0,2.0,5.0,0.0,4.0,1.0,7.0,0,10.0,9.0
170816,Washington,2019,42,29/07/2019,A,H,QF,3,5367,122.0,1865,6364,34.0,1985,,45.0,40.0,93.0,78.0,36.0,31.0,25.0,20.0,14.0,6.0,3.0,4.0,6.0,0.0,7.0,3.0,0,14.0,14.0
170789,Los Cabos,2019,351,29/07/2019,B,H,QF,3,5539,24.0,1996,26755,112.0,1724,,55.0,49.0,86.0,79.0,37.0,32.0,16.0,8.0,5.0,1.0,2.0,4.0,6.0,5.0,9.0,11.0,0,13.0,12.0
170788,Los Cabos,2019,351,29/07/2019,B,H,QF,3,5055,45.0,1924,6029,27.0,2009,,27.0,17.0,48.0,37.0,15.0,13.0,7.0,16.0,2.0,2.0,2.0,1.0,3.0,2.0,8.0,2.0,0,8.0,7.0
170815,Washington,2019,42,29/07/2019,A,H,QF,3,6407,10.0,2092,5220,17.0,2079,,38.0,39.0,69.0,64.0,32.0,35.0,23.0,14.0,19.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,0,11.0,11.0
170761,Kitzbuhel,2019,13,29/07/2019,B,C,QF,3,4654,53.0,1919,34554,65.0,1903,,30.0,44.0,62.0,66.0,22.0,35.0,18.0,11.0,6.0,2.0,3.0,3.0,1.0,0.0,3.0,1.0,1,10.0,11.0
170787,Los Cabos,2019,351,29/07/2019,B,H,QF,3,6409,191.0,1813,5420,41.0,1924,,34.0,34.0,57.0,57.0,18.0,23.0,11.0,14.0,7.0,2.0,2.0,1.0,2.0,3.0,6.0,4.0,1,9.0,9.0
170814,Washington,2019,42,29/07/2019,A,H,QF,3,6387,52.0,2081,5601,137.0,1715,,34.0,32.0,45.0,52.0,29.0,23.0,8.0,8.0,19.0,3.0,1.0,6.0,2.0,4.0,2.0,7.0,1,9.0,9.0
170760,Kitzbuhel,2019,13,29/07/2019,B,C,QF,3,32068,56.0,1879,4269,32.0,1982,,38.0,46.0,53.0,70.0,31.0,31.0,8.0,10.0,2.0,0.0,0.0,5.0,4.0,5.0,5.0,8.0,1,10.0,10.0
170759,Kitzbuhel,2019,13,29/07/2019,B,C,QF,3,6219,4.0,2182,4664,75.0,1860,,37.0,43.0,68.0,69.0,26.0,30.0,19.0,9.0,5.0,0.0,3.0,5.0,3.0,2.0,6.0,6.0,0,11.0,11.0
170786,Los Cabos,2019,351,29/07/2019,B,H,QF,3,4921,9.0,2048,26007,28.0,1991,,33.0,31.0,55.0,76.0,22.0,26.0,13.0,25.0,3.0,6.0,2.0,7.0,3.0,5.0,5.0,5.0,0,9.0,10.0
170813,Washington,2019,42,29/07/2019,A,H,QF,3,5324,30.0,1999,26578,6.0,2112,,30.0,38.0,67.0,51.0,23.0,29.0,10.0,7.0,6.0,2.0,7.0,0.0,6.0,5.0,11.0,6.0,1,9.0,9.0
170758,Kitzbuhel,2019,13,29/07/2019,B,C,SF,3,5070,69.0,1946,34554,65.0,1914,,34.0,37.0,63.0,66.0,23.0,24.0,18.0,13.0,3.0,3.0,0.0,2.0,2.0,4.0,4.0,8.0,1,11.0,11.0
170785,Los Cabos,2019,351,29/07/2019,B,H,SF,3,6029,27.0,2016,5539,24.0,2000,,57.0,63.0,90.0,97.0,42.0,36.0,14.0,18.0,3.0,9.0,6.0,1.0,6.0,14.0,8.0,18.0,0,13.0,12.0
170812,Washington,2019,42,29/07/2019,A,H,SF,3,5367,122.0,1881,6407,10.0,2101,,16.0,27.0,41.0,43.0,9.0,21.0,9.0,10.0,3.0,7.0,3.0,1.0,0.0,2.0,5.0,3.0,1,8.0,8.0
170757,Kitzbuhel,2019,13,29/07/2019,B,C,SF,3,32068,56.0,1893,6219,4.0,2185,,36.0,53.0,61.0,67.0,29.0,38.0,12.0,11.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0,10.0,11.0
170811,Washington,2019,42,29/07/2019,A,H,SF,3,26578,6.0,2118,6387,52.0,2083,,58.0,58.0,91.0,91.0,48.0,48.0,16.0,16.0,14.0,19.0,1.0,3.0,1.0,6.0,3.0,8.0,1,16.0,15.0
170784,Los Cabos,2019,351,29/07/2019,B,H,SF,3,26007,28.0,2002,5420,41.0,1931,,28.0,31.0,47.0,59.0,25.0,18.0,12.0,16.0,9.0,0.0,1.0,3.0,1.0,7.0,1.0,10.0,1,9.0,8.0
170783,Los Cabos,2019,351,29/07/2019,B,H,F,3,26007,28.0,2010,6029,27.0,2026,,35.0,39.0,69.0,71.0,26.0,26.0,12.0,19.0,5.0,2.0,4.0,2.0,3.0,3.0,6.0,5.0,1,10.0,11.0
170756,Kitzbuhel,2019,13,29/07/2019,B,C,F,3,6219,4.0,2187,5070,69.0,1955,,40.0,26.0,71.0,55.0,34.0,20.0,18.0,13.0,4.0,1.0,2.0,2.0,6.0,2.0,6.0,4.0,0,10.0,9.0
170810,Washington,2019,42,29/07/2019,A,H,F,3,6387,52.0,2094,6407,10.0,2105,,51.0,43.0,74.0,69.0,43.0,38.0,15.0,17.0,18.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0,12.0,12.0
171508,Vienna,2019,159,21/10/2019,A,H,R32,3,11547,9.0,2042,27835,35.0,1952,,45.0,47.0,70.0,84.0,29.0,31.0,17.0,17.0,7.0,2.0,3.0,4.0,5.0,4.0,7.0,7.0,0,11.0,11.0
171477,Basel,2019,166,21/10/2019,A,H,R32,3,26007,31.0,1934,644,6.0,2129,,46.0,44.0,71.0,68.0,39.0,35.0,12.0,11.0,14.0,8.0,3.0,4.0,2.0,2.0,2.0,3.0,1,11.0,11.0
171507,Vienna,2019,159,21/10/2019,A,H,R32,3,32068,56.0,1861,5902,67.0,1879,,38.0,35.0,67.0,65.0,26.0,25.0,12.0,15.0,6.0,2.0,2.0,2.0,4.0,4.0,8.0,6.0,1,10.0,10.0
